time_ns,mem,spike,out
0.000,0.000000,0.000000,1.800000
0.500,0.000000,0.000000,1.800000
1.000,0.000000,0.000000,1.800000
1.500,0.000000,0.000000,1.800000
2.000,0.000000,0.000000,1.800000
2.500,0.000000,0.000000,1.800000
3.000,0.000000,0.000000,1.800000
3.500,0.000000,0.000000,1.800000
4.000,0.000000,0.000000,1.800000
4.500,0.000000,0.000000,1.800000
5.000,0.000000,0.000000,1.800000
5.500,0.249932,0.000288,1.800001
6.000,0.499845,0.005233,1.799993
6.500,0.749691,0.087123,1.796378
7.000,0.977561,1.762724,0.000293
7.500,1.008145,1.773586,0.000123
8.000,0.970438,1.761927,0.000268
8.500,0.934323,1.742574,0.000692
9.000,0.899014,1.718838,0.001285
9.500,0.865632,1.674907,0.003251
10.000,0.834429,1.594035,0.008960
10.500,0.807955,1.267858,0.077106
11.000,0.802356,0.271897,1.763241
11.500,0.801267,0.257700,1.767241
12.000,0.800277,0.246369,1.770483
12.500,0.799381,0.237499,1.772623
13.000,0.798516,0.229312,1.774564
13.500,0.797750,0.223155,1.776021
14.000,0.796983,0.216998,1.777477
14.500,0.796217,0.210841,1.778934
15.000,0.795540,0.206125,1.779913
15.500,0.794895,0.201917,1.780723
16.000,0.794250,0.197708,1.781534
16.500,0.793604,0.193499,1.782345
17.000,0.793033,0.190295,1.782960
17.500,0.792483,0.187375,1.783520
18.000,0.791932,0.184455,1.784081
18.500,0.791382,0.181536,1.784641
19.000,0.790832,0.178616,1.785201
19.500,0.790297,0.175848,1.785716
20.000,0.789823,0.173664,1.786056
20.500,0.789349,0.171480,1.786395
21.000,0.788875,0.169296,1.786735
21.500,0.788401,0.167111,1.787075
22.000,0.787928,0.164927,1.787414
22.500,0.787486,0.163077,1.787714
23.000,0.787065,0.161447,1.787987
23.500,0.786644,0.159817,1.788260
24.000,0.786223,0.158186,1.788533
24.500,0.785802,0.156556,1.788807
25.000,0.785381,0.154926,1.789080
25.500,0.987874,1.765778,0.000297
26.000,1.197154,1.794371,0.000013
26.500,1.402323,1.799187,0.000005
27.000,1.605101,1.799979,0.000007
27.500,1.606981,1.799970,-0.000000
28.000,1.559079,1.799926,-0.000000
28.500,1.511588,1.799831,-0.000000
29.000,1.464539,1.799671,-0.000000
29.500,1.417831,1.799412,-0.000000
30.000,1.372767,1.798667,0.000000
30.500,1.327703,1.797923,0.000001
31.000,1.282640,1.797179,0.000001
31.500,1.237576,1.796434,0.000001
32.000,1.195847,1.792632,0.000024
32.500,1.155114,1.787916,0.000054
33.000,1.114382,1.783199,0.000084
33.500,1.073649,1.778483,0.000114
34.000,1.032917,1.773767,0.000144
34.500,0.992185,1.769051,0.000173
35.000,0.954893,1.755716,0.000363
35.500,0.919898,1.728412,0.001218
36.000,0.885545,1.697012,0.002270
36.500,0.852273,1.651066,0.004465
37.000,0.822526,1.528727,0.015900
37.500,0.803109,0.367879,1.723870
38.000,0.801892,0.265571,1.765172
38.500,0.800856,0.252963,1.768580
39.000,0.799901,0.242564,1.771434
39.500,0.799014,0.233931,1.773471
40.000,0.798196,0.226708,1.775177
40.500,0.797433,0.220606,1.776620
41.000,0.796669,0.214504,1.778062
41.500,0.795914,0.208528,1.779463
42.000,0.795271,0.204357,1.780262
42.500,0.794629,0.200186,1.781061
43.000,0.793986,0.196014,1.781860
43.500,0.793349,0.191918,1.782647
44.000,0.792783,0.188827,1.783275
44.500,0.792217,0.185735,1.783904
45.000,0.791650,0.182644,1.784533
45.500,0.993137,1.767309,0.000271
46.000,1.202280,1.794602,0.000018
46.500,1.407424,1.799321,0.000039
47.000,1.610134,1.800012,0.000022
47.500,1.611960,1.799972,-0.000000
48.000,1.564012,1.799933,-0.000000
48.500,1.516515,1.799840,-0.000000
49.000,1.469269,1.799714,-0.000000
49.500,1.423025,1.799337,-0.000000
50.000,1.377452,1.798793,-0.000000
50.500,1.331879,1.798250,0.000000
51.000,1.286305,1.797706,0.000000
51.500,1.243240,1.795301,0.000010
52.000,1.201649,1.791802,0.000026
52.500,1.160059,1.788302,0.000043
53.000,1.118468,1.784803,0.000059
53.500,1.076878,1.781304,0.000075
54.000,1.035288,1.777804,0.000091
54.500,0.996073,1.769730,0.000170
55.000,0.959104,1.754155,0.000474
55.500,0.923579,1.731771,0.001028
56.000,0.888054,1.709387,0.001581
56.500,0.855772,1.648230,0.005345
57.000,0.825519,1.548593,0.013492
57.500,0.803441,0.566737,1.567557
58.000,0.802013,0.267222,1.764631
58.500,0.800962,0.254156,1.768250
59.000,0.800002,0.243633,1.771140
59.500,0.799100,0.234616,1.773217
60.000,0.798281,0.227409,1.775104
60.500,0.797463,0.220202,1.776990
61.000,0.796746,0.214911,1.778026
61.500,0.796033,0.209696,1.779028
62.000,0.795321,0.204482,1.780030
62.500,0.794680,0.200335,1.780966
63.000,0.794053,0.196394,1.781888
63.500,0.793426,0.192452,1.782811
64.000,0.792854,0.189242,1.783297
64.500,0.792287,0.186096,1.783745
65.000,0.791720,0.182951,1.784192
65.500,0.993195,1.767329,0.000271
66.000,1.202337,1.794604,0.000017
66.500,1.407479,1.799318,0.000037
67.000,1.610188,1.800011,0.000022
67.500,1.612015,1.799972,-0.000000
68.000,1.564066,1.799933,-0.000000
68.500,1.516569,1.799840,-0.000000
69.000,1.469326,1.799713,-0.000000
69.500,1.423073,1.799339,-0.000000
70.000,1.377508,1.798792,-0.000000
70.500,1.331943,1.798245,0.000000
71.000,1.286378,1.797699,0.000000
71.500,1.243251,1.795336,0.000010
72.000,1.201676,1.791817,0.000026
72.500,1.160101,1.788299,0.000043
73.000,1.118526,1.784780,0.000059
73.500,1.076950,1.781262,0.000075
74.000,1.035375,1.777743,0.000092
74.500,0.996119,1.769737,0.000170
75.000,0.959129,1.754262,0.000471
75.500,0.923625,1.731745,0.001030
76.000,0.888120,1.709227,0.001590
76.500,0.855796,1.648579,0.005312
77.000,0.825573,1.548140,0.013573
77.500,0.803448,0.570805,1.562797
78.000,0.802015,0.267255,1.764599
78.500,0.800964,0.254170,1.768225
79.000,0.800003,0.243626,1.771163
79.500,0.799097,0.234549,1.773221
80.000,0.798283,0.227430,1.775083
80.500,0.797469,0.220311,1.776945
81.000,0.796745,0.214876,1.778054
81.500,0.796036,0.209727,1.779035
82.000,0.795327,0.204578,1.780017
82.500,0.794678,0.200304,1.780956
83.000,0.794053,0.196394,1.781877
83.500,0.793429,0.192484,1.782798
84.000,0.792854,0.189233,1.783308
84.500,0.792288,0.186096,1.783747
85.000,0.791721,0.182958,1.784187
85.500,0.993196,1.767330,0.000271
86.000,1.202338,1.794604,0.000017
86.500,1.407479,1.799318,0.000037
87.000,1.610189,1.800011,0.000022
87.500,1.612016,1.799972,-0.000000
88.000,1.564067,1.799933,-0.000000
88.500,1.516570,1.799840,-0.000000
89.000,1.469327,1.799713,-0.000000
89.500,1.423074,1.799339,-0.000000
90.000,1.377509,1.798792,-0.000000
90.500,1.331944,1.798245,0.000000
91.000,1.286379,1.797698,0.000000
91.500,1.243252,1.795336,0.000010
92.000,1.201677,1.791817,0.000026
92.500,1.160102,1.788299,0.000043
93.000,1.118527,1.784780,0.000059
93.500,1.076951,1.781261,0.000075
94.000,1.035376,1.777742,0.000092
94.500,0.996120,1.769737,0.000170
95.000,0.959129,1.754264,0.000471
95.500,0.923625,1.731744,0.001030
96.000,0.888121,1.709225,0.001590
96.500,0.855797,1.648584,0.005312
97.000,0.825574,1.548135,0.013574
97.500,0.803448,0.570870,1.562722
98.000,0.802015,0.267256,1.764598
98.500,0.800964,0.254170,1.768225
99.000,0.800003,0.243626,1.771163
99.500,0.799097,0.234548,1.773221
100.000,0.798283,0.227430,1.775083
100.500,0.797469,0.220312,1.776944
101.000,0.796745,0.214876,1.778054
101.500,0.796036,0.209728,1.779035
102.000,0.795327,0.204580,1.780017
102.500,0.794678,0.200304,1.780955
103.000,0.794053,0.196394,1.781876
103.500,0.793429,0.192484,1.782798
104.000,0.792854,0.189233,1.783308
104.500,0.792288,0.186096,1.783747
105.000,0.791721,0.182958,1.784187
105.500,0.993196,1.767330,0.000271
106.000,1.202338,1.794604,0.000017
106.500,1.407479,1.799318,0.000037
