time_ns,mem,spike,out
107.000,1.420419,1.799373,-0.000013
107.500,1.413940,1.799469,-0.000000
108.000,1.367903,1.799064,-0.000000
108.500,1.322380,1.798488,-0.000000
109.000,1.278051,1.797395,0.000001
109.500,1.233721,1.796301,0.000001
110.000,1.191428,1.793269,0.000015
110.500,1.150427,1.789008,0.000038
111.000,1.109426,1.784748,0.000060
111.500,1.068425,1.780487,0.000083
112.000,1.027423,1.776226,0.000105
112.500,0.988428,1.767671,0.000193
113.000,0.951750,1.750885,0.000530
113.500,0.916158,1.728918,0.001054
114.000,0.881241,1.700954,0.001918
114.500,0.849530,1.630918,0.006457
115.000,0.819764,1.505144,0.019106
115.500,0.802934,0.303113,1.752214
116.000,0.801766,0.264013,1.765648
116.500,0.800729,0.251434,1.768941
117.000,0.799775,0.241338,1.771810
117.500,0.798880,0.232465,1.773736
118.000,0.798065,0.225496,1.775469
118.500,0.797270,0.218988,1.777155
119.000,0.796516,0.213123,1.778536
119.500,0.795826,0.208282,1.779428
120.000,0.795137,0.203442,1.780321
120.500,0.794448,0.198601,1.781213
121.000,0.793843,0.195066,1.781963
121.500,0.793250,0.191717,1.782694
122.000,0.792658,0.188368,1.783424
122.500,0.792065,0.185019,1.784154
123.000,0.791490,0.181846,1.784794
123.500,0.790971,0.179247,1.785140
124.000,0.790452,0.176648,1.785487
124.500,0.789933,0.174050,1.785834
125.000,0.789414,0.171451,1.786180
125.500,0.947781,1.750598,0.000535
126.000,1.108759,1.788345,0.000059
126.500,1.265839,1.796945,0.000004
127.000,1.420419,1.799373,-0.000013
127.500,1.413940,1.799469,-0.000000
128.000,1.367903,1.799064,-0.000000
128.500,1.322380,1.798488,-0.000000
129.000,1.278051,1.797395,0.000001
129.500,1.233721,1.796301,0.000001
130.000,1.191428,1.793269,0.000015
130.500,1.150427,1.789008,0.000038
131.000,1.109426,1.784748,0.000060
131.500,1.068425,1.780487,0.000083
132.000,1.027423,1.776226,0.000105
132.500,0.988428,1.767671,0.000193
133.000,0.951750,1.750885,0.000530
133.500,0.916158,1.728918,0.001054
134.000,0.881241,1.700954,0.001918
134.500,0.849530,1.630918,0.006457
135.000,0.819764,1.505144,0.019107
135.500,0.802934,0.303113,1.752214
136.000,0.801766,0.264013,1.765648
136.500,0.800729,0.251434,1.768941
137.000,0.799775,0.241338,1.771811
137.500,0.798880,0.232465,1.773736
138.000,0.798065,0.225496,1.775469
138.500,0.797270,0.218988,1.777155
139.000,0.796516,0.213123,1.778536
139.500,0.795826,0.208282,1.779428
140.000,0.795137,0.203442,1.780321
140.500,0.794448,0.198601,1.781213
141.000,0.793843,0.195066,1.781963
141.500,0.793250,0.191717,1.782694
142.000,0.792658,0.188368,1.783424
142.500,0.792065,0.185019,1.784154
143.000,0.791490,0.181846,1.784794
143.500,0.790971,0.179247,1.785141
144.000,0.790452,0.176648,1.785487
144.500,0.789933,0.174050,1.785834
145.000,0.789414,0.171451,1.786180
145.500,0.947781,1.750598,0.000535
146.000,1.108759,1.788345,0.000059
146.500,1.265839,1.796945,0.000004
147.000,1.420419,1.799373,-0.000013
147.500,1.413940,1.799469,-0.000000
148.000,1.367903,1.799064,-0.000000
148.500,1.322380,1.798488,-0.000000
149.000,1.278051,1.797395,0.000001
149.500,1.233721,1.796301,0.000001
150.000,1.191428,1.793269,0.000015
150.500,1.150427,1.789008,0.000038
151.000,1.109426,1.784748,0.000060
151.500,1.068425,1.780487,0.000083
152.000,1.027423,1.776226,0.000105
152.500,0.988428,1.767671,0.000193
153.000,0.951750,1.750885,0.000530
153.500,0.916158,1.728918,0.001054
154.000,0.881241,1.700954,0.001918
154.500,0.849530,1.630918,0.006457
155.000,0.819764,1.505144,0.019107
155.500,0.802934,0.303113,1.752214
156.000,0.801766,0.264013,1.765648
156.500,0.800729,0.251434,1.768941
157.000,0.799775,0.241338,1.771811
157.500,0.798880,0.232465,1.773736
158.000,0.798065,0.225496,1.775469
158.500,0.797270,0.218988,1.777155
159.000,0.796516,0.213123,1.778536
159.500,0.795826,0.208282,1.779428
160.000,0.795137,0.203442,1.780321
160.500,0.794448,0.198601,1.781213
161.000,0.793843,0.195066,1.781963
161.500,0.793250,0.191717,1.782694
162.000,0.792658,0.188368,1.783424
162.500,0.792065,0.185019,1.784154
163.000,0.791490,0.181846,1.784794
163.500,0.790971,0.179247,1.785141
164.000,0.790452,0.176648,1.785487
164.500,0.789933,0.174050,1.785834
165.000,0.789414,0.171451,1.786180
165.500,0.947781,1.750598,0.000535
166.000,1.108759,1.788345,0.000059
166.500,1.265839,1.796945,0.000004
167.000,1.420419,1.799373,-0.000013
167.500,1.413940,1.799469,-0.000000
168.000,1.367903,1.799064,-0.000000
168.500,1.322380,1.798488,-0.000000
169.000,1.278051,1.797395,0.000001
169.500,1.233721,1.796301,0.000001
170.000,1.191428,1.793269,0.000015
170.500,1.150427,1.789008,0.000038
171.000,1.109426,1.784748,0.000060
171.500,1.068425,1.780487,0.000083
172.000,1.027423,1.776226,0.000105
172.500,0.988428,1.767671,0.000193
173.000,0.951750,1.750885,0.000530
173.500,0.916158,1.728918,0.001054
174.000,0.881241,1.700954,0.001918
174.500,0.849530,1.630918,0.006457
175.000,0.819764,1.505144,0.019107
175.500,0.802934,0.303113,1.752214
176.000,0.801766,0.264013,1.765648
176.500,0.800729,0.251434,1.768941
177.000,0.799775,0.241338,1.771811
177.500,0.798880,0.232465,1.773736
178.000,0.798065,0.225496,1.775469
178.500,0.797270,0.218988,1.777155
179.000,0.796516,0.213123,1.778536
179.500,0.795826,0.208282,1.779428
180.000,0.795137,0.203442,1.780321
180.500,0.794448,0.198601,1.781213
181.000,0.793843,0.195066,1.781963
181.500,0.793250,0.191717,1.782694
182.000,0.792658,0.188368,1.783424
182.500,0.792065,0.185019,1.784154
183.000,0.791490,0.181846,1.784794
183.500,0.790971,0.179247,1.785141
184.000,0.790452,0.176648,1.785487
184.500,0.789933,0.174050,1.785834
185.000,0.789414,0.171451,1.786180
185.500,0.947781,1.750598,0.000535
186.000,1.108759,1.788345,0.000059
186.500,1.265839,1.796945,0.000004
187.000,1.420419,1.799373,-0.000013
187.500,1.413940,1.799469,-0.000000
188.000,1.367903,1.799064,-0.000000
188.500,1.322380,1.798488,-0.000000
189.000,1.278051,1.797395,0.000001
189.500,1.233721,1.796301,0.000001
190.000,1.191428,1.793269,0.000015
190.500,1.150427,1.789008,0.000038
191.000,1.109426,1.784748,0.000060
191.500,1.068425,1.780487,0.000083
192.000,1.027423,1.776226,0.000105
192.500,0.988428,1.767671,0.000193
193.000,0.951750,1.750885,0.000530
193.500,0.916158,1.728918,0.001054
194.000,0.881241,1.700954,0.001918
194.500,0.849530,1.630918,0.006457
195.000,0.819764,1.505144,0.019107
195.500,0.802934,0.303113,1.752214
196.000,0.801766,0.264013,1.765648
196.500,0.800729,0.251434,1.768941
197.000,0.799775,0.241338,1.771811
197.500,0.798880,0.232465,1.773736
198.000,0.798065,0.225496,1.775469
198.500,0.797270,0.218988,1.777155
199.000,0.796510,0.213025,1.778538
199.500,0.795806,0.207930,1.779435
