time_ns,phase,mem_meas_v,mem_model_global_step_v,mem_model_piecewise_step_v,out_v,spike_v,dmem_dt_meas_v_per_s,dmem_dt_global_v_per_s,dmem_dt_piecewise_v_per_s
10.000,decay,0.799326000,0.808255613,0.799336302,1.772694000,0.236720000,-1.674000e+06,1.614815e+07,-1.705083e+06
10.500,decay,0.798489000,0.807400074,0.798473458,1.774636000,0.229252000,-1.664000e+06,1.627377e+07,-1.632020e+06
11.000,decay,0.797657000,0.806625887,0.797672990,1.776568000,0.221870000,-1.492000e+06,1.639821e+07,-1.561525e+06
11.500,decay,0.796911000,0.805856103,0.796876238,1.777766000,0.216156000,-1.452000e+06,1.650150e+07,-1.485104e+06
12.000,decay,0.796185000,0.805161752,0.796168448,1.778803000,0.210807000,-1.452000e+06,1.660011e+07,-1.407239e+06
12.500,decay,0.795459000,0.804485053,0.795481381,1.779840000,0.205458000,-1.294000e+06,1.669871e+07,-1.329373e+06
13.000,decay,0.794812000,0.803808353,0.794794314,1.780708000,0.201303000,-1.240000e+06,1.678023e+07,-1.283100e+06
13.500,decay,0.794192000,0.803202116,0.794170450,1.781520000,0.197546000,-1.242000e+06,1.685602e+07,-1.247332e+06
14.000,decay,0.793571000,0.802620011,0.793568334,1.782332000,0.193788000,-1.240000e+06,1.693188e+07,-1.211609e+06
14.500,decay,0.792951000,0.802036942,0.792965195,1.783143000,0.190030000,-1.240000e+06,1.700769e+07,-1.175689e+06
15.000,decay,0.792331000,0.801454844,0.792363156,1.783955000,0.186273000,-1.074000e+06,1.708348e+07,-1.139921e+06
15.500,decay,0.791794000,0.800872739,0.791761040,1.784412000,0.183504000,-1.048000e+06,1.714459e+07,-1.106070e+06
16.000,decay,0.791270000,0.800366295,0.791240965,1.784813000,0.180888000,-1.046000e+06,1.720342e+07,-1.072396e+06
16.500,decay,0.790747000,0.799871711,0.790733802,1.785213000,0.178273000,-1.048000e+06,1.726218e+07,-1.038571e+06
17.000,decay,0.790223000,0.799378092,0.790227714,1.785614000,0.175657000,-1.048000e+06,1.732102e+07,-1.004896e+06
17.500,decay,0.789699000,0.798883508,0.789720552,1.786015000,0.173042000,-1.046000e+06,1.737984e+07,-9.712688e+05
18.000,decay,0.789176000,0.798388918,0.789213366,1.786416000,0.170426000,-9.320000e+05,1.743861e+07,-9.375019e+05
18.500,decay,0.788710000,0.797895303,0.788707249,1.786762000,0.168409000,-8.920000e+05,1.748767e+07,-9.211138e+05
19.000,decay,0.788264000,0.797453836,0.788249443,1.787088000,0.166598000,-8.920000e+05,1.753338e+07,-9.105518e+05
19.500,decay,0.787818000,0.797030690,0.787808724,1.787414000,0.164787000,-8.900000e+05,1.757909e+07,-8.999897e+05
20.000,decay,0.787373000,0.796607543,0.787368005,1.787741000,0.162976000,-8.920000e+05,1.762473e+07,-8.894407e+05
20.500,decay,0.786927000,0.796185365,0.786928280,1.788067000,0.161165000,-8.920000e+05,1.767044e+07,-8.788786e+05
21.000,decay,0.786481000,0.795762218,0.786487561,1.788393000,0.159354000,-8.920000e+05,1.771614e+07,-8.683166e+05
21.500,decay,0.786035000,0.795339072,0.786046842,1.788720000,0.157543000,-8.900000e+05,1.776185e+07,-8.578596e+05
22.000,decay,0.785590000,0.794915924,0.785606070,1.789046000,0.155732000,-8.120000e+05,1.780749e+07,-8.472055e+05
22.500,decay,0.785184000,0.794493747,0.785166397,1.789242000,0.154200000,-7.840000e+05,1.784812e+07,-8.325343e+05
23.000,decay,0.784792000,0.794108058,0.784767733,1.789394000,0.152764000,-7.820000e+05,1.788697e+07,-8.165042e+05
23.500,decay,0.784401000,0.793735485,0.784383748,1.789546000,0.151329000,-7.840000e+05,1.792575e+07,-8.004295e+05
24.000,decay,0.784009000,0.793363876,0.784000785,1.789698000,0.149893000,-7.820000e+05,1.796461e+07,-7.843994e+05
24.500,decay,0.783618000,0.792991303,0.783616800,1.789849000,0.148457000,-7.840000e+05,1.800340e+07,-7.681722e+05
25.000,charge,0.783226000,0.792619701,0.783233914,1.790001000,0.147021000,3.190500e+08,1.804226e+07,2.047821e+08
25.500,reset,0.942751000,0.792247128,0.885617028,0.000609000,1.747739000,3.222420e+08,-4.280518e+06,8.374355e+06
26.000,reset,1.103872000,0.940610741,0.946938177,0.000061000,1.787767000,3.143840e+08,-1.457191e+07,6.490027e+06
26.500,reset,1.261064000,1.096586047,1.107117013,0.000002000,1.796819000,3.092940e+08,-2.429555e+07,-1.906134e+07
27.000,reset,1.415711000,1.248916226,1.251533331,-0.000014000,1.799343000,-1.286200e+07,-3.379423e+07,-4.959834e+07
27.500,reset,1.409280000,1.398813885,1.390911831,-0.000000000,1.799438000,-9.195000e+07,-3.340138e+07,-4.807125e+07
28.000,reset,1.363305000,1.392579310,1.385244373,-0.000000000,1.799015000,-9.086000e+07,-3.058098e+07,-3.873155e+07
28.500,reset,1.317875000,1.348014512,1.343939225,-0.000000000,1.798403000,-8.859400e+07,-2.779195e+07,-2.967439e+07
29.000,reset,1.273578000,1.303979026,1.303037803,0.000001000,1.797292000,-8.859400e+07,-2.506703e+07,-2.129258e+07
29.500,reset,1.229281000,1.261044486,1.262931709,0.000001000,1.796181000,-8.409800e+07,-2.234211e+07,-1.291678e+07
30.000,reset,1.187232000,1.218109946,1.222822611,0.000017000,1.792930000,-8.203400e+07,-1.973223e+07,-6.815198e+06
30.500,reset,1.146215000,1.177365884,1.183824401,0.000039000,1.788697000,-8.203400e+07,-1.717517e+07,-1.765367e+06
31.000,reset,1.105198000,1.137627413,1.145332316,0.000061000,1.784464000,-8.203200e+07,-1.461811e+07,3.284464e+06
31.500,reset,1.064182000,1.097888943,1.106840232,0.000083000,1.780231000,-8.203400e+07,-1.206112e+07,8.334084e+06
32.000,reset,1.023165000,1.058151442,1.068349042,0.000105000,1.775998000,-7.718000e+07,-9.504058e+06,1.338392e+07
32.500,reset,0.984575000,1.018412971,1.029856958,0.000204000,1.766623000,-7.280200e+07,-7.041341e+06,1.382933e+07
33.000,reset,0.948174000,0.981054329,0.991489667,0.000584000,1.748570000,-7.133600e+07,-4.621417e+06,7.814315e+06
33.500,reset,0.912506000,0.945863291,0.952081158,0.001086000,1.727086000,-6.931200e+07,-2.210326e+06,-6.614750e+05
34.000,reset,0.877850000,0.911400837,0.912175262,0.002066000,1.696882000,-6.294200e+07,2.300229e+05,-1.420282e+07
34.500,reset,0.846379000,0.877965011,0.870748591,0.006957000,1.623084000,-5.841200e+07,2.927684e+06,-4.353373e+07
35.000,reset,0.817173000,0.847842842,0.824612137,0.025030000,1.470320000,-2.873200e+07,6.291037e+06,-6.409667e+07
35.500,decay,0.802807000,0.820318518,0.785124666,1.759433000,0.283576000,-2.294000e+06,1.547104e+07,-2.213475e+06
36.000,decay,0.801660000,0.810542518,0.801700263,1.766088000,0.262538000,-2.048000e+06,1.574785e+07,-2.020534e+06
36.500,decay,0.800636000,0.809533925,0.800649733,1.769229000,0.250485000,-1.910000e+06,1.593057e+07,-1.873215e+06
37.000,decay,0.799681000,0.808601283,0.799699393,1.772075000,0.240229000,-1.734000e+06,1.609074e+07,-1.773769e+06
37.500,decay,0.798814000,0.807726370,0.798794115,1.773926000,0.232168000,-1.692000e+06,1.622471e+07,-1.665789e+06
38.000,decay,0.797968000,0.806926356,0.797981106,1.775682000,0.224530000,-1.490000e+06,1.635315e+07,-1.565954e+06
38.500,decay,0.797223000,0.806144575,0.797185023,1.777002000,0.218846000,-1.492000e+06,1.645577e+07,-1.503680e+06
39.000,decay,0.796477000,0.805450884,0.796471160,1.778323000,0.213161000,-1.490000e+06,1.655846e+07,-1.441556e+06
39.500,decay,0.795732000,0.804756228,0.795756222,1.779643000,0.207476000,-1.364000e+06,1.666108e+07,-1.379234e+06
40.000,decay,0.795050000,0.804062542,0.795042383,1.780636000,0.202768000,-1.258000e+06,1.675030e+07,-1.323091e+06
40.500,decay,0.794421000,0.803425152,0.794388454,1.781362000,0.198858000,-1.260000e+06,1.682848e+07,-1.271863e+06
41.000,decay,0.793791000,0.802835240,0.793785069,1.782087000,0.194948000,-1.258000e+06,1.690672e+07,-1.220621e+06
41.500,decay,0.793162000,0.802244360,0.793180689,1.782813000,0.191037000,-1.218000e+06,1.698491e+07,-1.169345e+06
42.000,decay,0.792553000,0.801654453,0.792577327,1.783500000,0.187409000,-1.110000e+06,1.705896e+07,-1.125551e+06
42.500,decay,0.791998000,0.801082482,0.791990224,1.784084000,0.184514000,-1.110000e+06,1.712220e+07,-1.100724e+06
43.000,decay,0.791443000,0.800559100,0.791447638,1.784668000,0.181618000,-1.098000e+06,1.718545e+07,-1.075850e+06
43.500,decay,0.790894000,0.800035723,0.790905075,1.785223000,0.178777000,-1.020000e+06,1.724781e+07,-1.049984e+06
44.000,decay,0.790384000,0.799517907,0.790369008,1.785597000,0.176270000,-1.018000e+06,1.730470e+07,-1.017353e+06
44.500,decay,0.789875000,0.799036349,0.789875323,1.785970000,0.173763000,-1.020000e+06,1.736153e+07,-9.845245e+05
45.000,charge,0.789365000,0.798555763,0.789382738,1.786344000,0.171256000,3.167540e+08,1.741841e+07,2.980894e+08
45.500,reset,0.947742000,0.798074205,0.938409693,0.000535000,1.750574000,3.219580e+08,-4.616077e+06,9.386143e+06
46.000,reset,1.108721000,0.945433962,0.952435071,0.000060000,1.788339000,3.141620e+08,-1.487496e+07,5.966050e+06
46.500,reset,1.265802000,1.101283519,1.111704025,0.000004000,1.796944000,3.091600e+08,-2.458708e+07,-1.993974e+07
47.000,reset,1.420382000,1.253508462,1.255832132,-0.000013000,1.799373000,-1.295800e+07,-3.408065e+07,-5.055273e+07
47.500,reset,1.413903000,1.403341677,1.395105637,-0.000000000,1.799468000,-9.207200e+07,-3.368485e+07,-4.902151e+07
48.000,reset,1.367867000,1.397060574,1.389392247,-0.000000000,1.799063000,-9.104200e+07,-3.086090e+07,-3.965297e+07
48.500,reset,1.322346000,1.352436549,1.348040515,-0.000000000,1.798487000,-8.866000e+07,-2.806668e+07,-3.054470e+07
49.000,reset,1.278016000,1.308312659,1.307073648,0.000001000,1.797394000,-8.866200e+07,-2.533993e+07,-2.213998e+07
49.500,reset,1.233685000,1.265346034,1.266946012,0.000001000,1.796301000,-8.457400e+07,-2.261312e+07,-1.374105e+07
50.000,reset,1.191398000,1.222378440,1.226814477,0.000015000,1.793264000,-8.200800e+07,-1.999093e+07,-7.411657e+06
50.500,reset,1.150394000,1.181402534,1.187692171,0.000038000,1.789008000,-8.200800e+07,-1.743443e+07,-2.378936e+06
51.000,reset,1.109390000,1.141676787,1.149204532,0.000060000,1.784752000,-8.201000e+07,-1.487792e+07,2.647778e+06
51.500,reset,1.068385000,1.101951040,1.110713889,0.000083000,1.780496000,-8.200800e+07,-1.232135e+07,7.680710e+06
52.000,reset,1.027381000,1.062224323,1.072225355,0.000105000,1.776239000,-7.797000e+07,-9.764838e+06,1.270654e+07
52.500,reset,0.988396000,1.022498581,1.033734269,0.000193000,1.767664000,-7.334400e+07,-7.286380e+06,1.387788e+07
53.000,reset,0.951724000,0.984752810,0.995334940,0.000530000,1.750853000,-7.119600e+07,-4.862915e+06,8.761829e+06
53.500,reset,0.916126000,0.949292543,0.956104914,0.001053000,1.728922000,-6.982400e+07,-2.451425e+06,1.499254e+03
54.000,reset,0.881214000,0.914900288,0.916126750,0.001920000,1.700919000,-6.342000e+07,-1.844526e+04,-1.221518e+07
54.500,reset,0.849504000,0.881204777,0.875106412,0.006458000,1.630869000,-5.952000e+07,2.655002e+06,-4.029656e+07
55.000,reset,0.819744000,0.850831501,0.829355720,0.019187000,1.504737000,-3.362200e+07,5.783204e+06,-6.925675e+07
55.500,decay,0.802933000,0.822635602,0.785115624,1.752298000,0.302942000,-2.336000e+06,1.527566e+07,-2.370731e+06
56.000,decay,0.801765000,0.810570832,0.801747634,1.765643000,0.264001000,-2.072000e+06,1.572701e+07,-2.033496e+06
56.500,decay,0.800729000,0.809628505,0.800748252,1.768938000,0.251419000,-1.914000e+06,1.591569e+07,-1.878373e+06
57.000,decay,0.799772000,0.808686845,0.799789813,1.771834000,0.241303000,-1.778000e+06,1.607438e+07,-1.791003e+06
57.500,decay,0.798883000,0.807809189,0.798876498,1.773746000,0.232583000,-1.642000e+06,1.621653e+07,-1.660206e+06
58.000,decay,0.798062000,0.806991266,0.798052897,1.775467000,0.225425000,-1.574000e+06,1.633844e+07,-1.577155e+06
58.500,decay,0.797275000,0.806231219,0.797273423,1.777091000,0.219061000,-1.540000e+06,1.645009e+07,-1.518436e+06
59.000,decay,0.796505000,0.805500043,0.796515782,1.778595000,0.212963000,-1.360000e+06,1.655817e+07,-1.458160e+06
59.500,decay,0.795825000,0.804784084,0.795775920,1.779464000,0.208270000,-1.360000e+06,1.664741e+07,-1.389519e+06
60.000,decay,0.795145000,0.804148707,0.795130241,1.780333000,0.203577000,-1.362000e+06,1.673666e+07,-1.320878e+06
60.500,decay,0.794464000,0.803513329,0.794484561,1.781202000,0.198884000,-1.274000e+06,1.682597e+07,-1.252328e+06
61.000,decay,0.793827000,0.802876983,0.793837836,1.781992000,0.194839000,-1.166000e+06,1.690590e+07,-1.202158e+06
61.500,decay,0.793244000,0.802279952,0.793225921,1.782682000,0.191610000,-1.166000e+06,1.697413e+07,-1.175205e+06
62.000,decay,0.792661000,0.801731067,0.792656397,1.783372000,0.188380000,-1.166000e+06,1.704237e+07,-1.148206e+06
62.500,decay,0.792078000,0.801182187,0.792086897,1.784062000,0.185151000,-1.166000e+06,1.711060e+07,-1.121253e+06
63.000,decay,0.791495000,0.800633301,0.791517373,1.784752000,0.181922000,-1.076000e+06,1.717883e+07,-1.094301e+06
63.500,decay,0.790957000,0.800084416,0.790947850,1.785205000,0.179133000,-1.030000e+06,1.724023e+07,-1.059174e+06
64.000,decay,0.790442000,0.799577113,0.790427413,1.785536000,0.176574000,-1.028000e+06,1.729807e+07,-1.020020e+06
64.500,decay,0.789928000,0.799091037,0.789931990,1.785866000,0.174016000,-1.030000e+06,1.735585e+07,-9.807164e+05
65.000,charge,0.789413000,0.798605927,0.789437642,1.786196000,0.171458000,3.167360e+08,1.741369e+07,3.099799e+08
65.500,reset,0.947781000,0.798119847,0.944402958,0.000535000,1.750598000,3.219560e+08,-4.618720e+06,9.399158e+06
66.000,reset,1.108759000,0.945471640,0.952480579,0.000059000,1.788345000,3.141600e+08,-1.487735e+07,5.957328e+06
66.500,reset,1.265839000,1.101320325,1.111737664,0.000004000,1.796945000,3.091600e+08,-2.458935e+07,-1.994667e+07
67.000,reset,1.420419000,1.253544324,1.255865665,-0.000013000,1.799373000,-1.295800e+07,-3.408291e+07,-5.056054e+07
67.500,reset,1.413940000,1.403377544,1.395138728,-0.000000000,1.799469000,-9.207400e+07,-3.368713e+07,-4.902844e+07
68.000,reset,1.367903000,1.397096436,1.389425781,-0.000000000,1.799064000,-9.104600e+07,-3.086312e+07,-3.965969e+07
68.500,reset,1.322380000,1.352471441,1.348073154,-0.000000000,1.798488000,-8.865800e+07,-2.806878e+07,-3.055100e+07
69.000,reset,1.278051000,1.308345612,1.307104499,0.000001000,1.797395000,-8.866000e+07,-2.534209e+07,-2.214649e+07
69.500,reset,1.233721000,1.265379956,1.266977757,0.000001000,1.796301000,-8.458600e+07,-2.261533e+07,-1.374865e+07
70.000,reset,1.191428000,1.222413337,1.226846674,0.000015000,1.793269000,-8.200200e+07,-1.999282e+07,-7.413568e+06
70.500,reset,1.150427000,1.181431589,1.187721216,0.000038000,1.789008000,-8.200200e+07,-1.743645e+07,-2.385909e+06
71.000,reset,1.109426000,1.141708776,1.149234046,0.000060000,1.784747000,-8.200200e+07,-1.488007e+07,2.635743e+06
71.500,reset,1.068425000,1.101985964,1.110743871,0.000083000,1.780486000,-8.200200e+07,-1.232370e+07,7.663402e+06
72.000,reset,1.027424000,1.062263151,1.072256701,0.000105000,1.776225000,-7.799200e+07,-9.767323e+06,1.268505e+07
72.500,reset,0.988428000,1.022540339,1.033766527,0.000193000,1.767670000,-7.335600e+07,-7.288403e+06,1.387643e+07
73.000,reset,0.951750000,0.984783798,0.995366217,0.000529000,1.750886000,-7.118400e+07,-4.864855e+06,8.779556e+06
73.500,reset,0.916158000,0.949317573,0.956139778,0.001054000,1.728916000,-6.983400e+07,-2.453324e+06,-4.569238e+03
74.000,reset,0.881241000,0.914931338,0.916155715,0.001918000,1.700954000,-6.342200e+07,-2.046500e+04,-1.220190e+07
74.500,reset,0.849530000,0.881230768,0.875140052,0.006457000,1.630916000,-5.953200e+07,2.652914e+06,-4.026643e+07
75.000,reset,0.819764000,0.850856457,0.829396783,0.019104000,1.505152000,-3.366000e+07,5.777785e+06,-6.939201e+07
75.500,decay,0.802934000,0.822652892,0.785067996,1.752215000,0.303108000,-2.336000e+06,1.527405e+07,-2.369792e+06
76.000,decay,0.801766000,0.810571024,0.801749104,1.765649000,0.264013000,-2.074000e+06,1.572681e+07,-2.034603e+06
76.500,decay,0.800729000,0.809629403,0.800748698,1.768941000,0.251434000,-1.908000e+06,1.591552e+07,-1.879400e+06
77.000,decay,0.799775000,0.808686761,0.799789300,1.771809000,0.241340000,-1.792000e+06,1.607386e+07,-1.789856e+06
77.500,decay,0.798879000,0.807811932,0.798880072,1.773735000,0.232457000,-1.628000e+06,1.621814e+07,-1.653444e+06
78.000,decay,0.798065000,0.806988070,0.798052278,1.775469000,0.225499000,-1.590000e+06,1.633747e+07,-1.580598e+06
78.500,decay,0.797270000,0.806233733,0.797274701,1.777160000,0.218982000,-1.508000e+06,1.645106e+07,-1.522399e+06
79.000,decay,0.796516000,0.805495529,0.796508801,1.778532000,0.213131000,-1.380000e+06,1.655587e+07,-1.458496e+06
79.500,decay,0.795826000,0.804793935,0.795786752,1.779426000,0.208281000,-1.380000e+06,1.664733e+07,-1.385957e+06
80.000,decay,0.795136000,0.804149665,0.795133022,1.780320000,0.203431000,-1.380000e+06,1.673879e+07,-1.313417e+06
80.500,decay,0.794446000,0.803505395,0.794479291,1.781214000,0.198582000,-1.204000e+06,1.683024e+07,-1.240925e+06
81.000,decay,0.793844000,0.802861120,0.793825537,1.781962000,0.195078000,-1.188000e+06,1.690240e+07,-1.208774e+06
81.500,decay,0.793250000,0.802295202,0.793239613,1.782695000,0.191721000,-1.186000e+06,1.697256e+07,-1.181282e+06
82.000,decay,0.792657000,0.801736279,0.792659359,1.783428000,0.188365000,-1.186000e+06,1.704264e+07,-1.153745e+06
82.500,decay,0.792064000,0.801178320,0.792080127,1.784160000,0.185008000,-1.146000e+06,1.711273e+07,-1.126056e+06
83.000,decay,0.791491000,0.800620367,0.791500972,1.784789000,0.181856000,-1.040000e+06,1.717969e+07,-1.095426e+06
83.500,decay,0.790971000,0.800080843,0.790943287,1.785137000,0.179254000,-1.038000e+06,1.723825e+07,-1.056479e+06
84.000,decay,0.790452000,0.799590127,0.790442760,1.785484000,0.176653000,-1.038000e+06,1.729675e+07,-1.017383e+06
84.500,decay,0.789933000,0.799100377,0.789943309,1.785832000,0.174051000,-1.040000e+06,1.735526e+07,-9.783441e+05
85.000,charge,0.789413000,0.798610630,0.789443828,1.786179000,0.171450000,3.167360e+08,1.741382e+07,3.116733e+08
85.500,reset,0.947781000,0.798119911,0.945249672,0.000535000,1.750598000,3.219560e+08,-4.618720e+06,9.399158e+06
86.000,reset,1.108759000,0.945471640,0.952480579,0.000059000,1.788345000,3.141600e+08,-1.487735e+07,5.957328e+06
86.500,reset,1.265839000,1.101320325,1.111737664,0.000004000,1.796945000,3.091600e+08,-2.458935e+07,-1.994667e+07
87.000,reset,1.420419000,1.253544324,1.255865665,-0.000013000,1.799373000,-1.295800e+07,-3.408291e+07,-5.056054e+07
87.500,reset,1.413940000,1.403377544,1.395138728,-0.000000000,1.799469000,-9.207400e+07,-3.368713e+07,-4.902844e+07
88.000,reset,1.367903000,1.397096436,1.389425781,-0.000000000,1.799064000,-9.104600e+07,-3.086312e+07,-3.965969e+07
88.500,reset,1.322380000,1.352471441,1.348073154,-0.000000000,1.798488000,-8.865800e+07,-2.806878e+07,-3.055100e+07
89.000,reset,1.278051000,1.308345612,1.307104499,0.000001000,1.797395000,-8.866000e+07,-2.534209e+07,-2.214649e+07
89.500,reset,1.233721000,1.265379956,1.266977757,0.000001000,1.796301000,-8.458600e+07,-2.261533e+07,-1.374865e+07
90.000,reset,1.191428000,1.222413337,1.226846674,0.000015000,1.793269000,-8.200200e+07,-1.999282e+07,-7.413568e+06
90.500,reset,1.150427000,1.181431589,1.187721216,0.000038000,1.789008000,-8.200200e+07,-1.743645e+07,-2.385909e+06
91.000,reset,1.109426000,1.141708776,1.149234046,0.000060000,1.784748000,-8.200200e+07,-1.488008e+07,2.636628e+06
91.500,reset,1.068425000,1.101985959,1.110744314,0.000083000,1.780487000,-8.200400e+07,-1.232371e+07,7.664287e+06
92.000,reset,1.027423000,1.062263145,1.072257144,0.000105000,1.776226000,-7.799000e+07,-9.767272e+06,1.268615e+07
92.500,reset,0.988428000,1.022539364,1.033766075,0.000193000,1.767671000,-7.335600e+07,-7.288414e+06,1.387732e+07
93.000,reset,0.951750000,0.984783793,0.995366659,0.000530000,1.750885000,-7.118400e+07,-4.864846e+06,8.784677e+06
93.500,reset,0.916158000,0.949317577,0.956142338,0.001054000,1.728918000,-6.983400e+07,-2.453345e+06,-2.797889e+03
94.000,reset,0.881241000,0.914931328,0.916156601,0.001918000,1.700954000,-6.342200e+07,-2.046500e+04,-1.220190e+07
94.500,reset,0.849530000,0.881230768,0.875140052,0.006457000,1.630918000,-5.953200e+07,2.652892e+06,-4.026466e+07
95.000,reset,0.819764000,0.850856446,0.829397668,0.019107000,1.505143000,-3.366000e+07,5.777873e+06,-6.938196e+07
95.500,decay,0.802934000,0.822652936,0.785073021,1.752214000,0.303113000,-2.336000e+06,1.527400e+07,-2.369924e+06
96.000,decay,0.801766000,0.810570999,0.801749038,1.765648000,0.264013000,-2.074000e+06,1.572681e+07,-2.034498e+06
96.500,decay,0.800729000,0.809629405,0.800748751,1.768941000,0.251434000,-1.908000e+06,1.591552e+07,-1.879400e+06
97.000,decay,0.799775000,0.808686761,0.799789300,1.771811000,0.241338000,-1.790000e+06,1.607388e+07,-1.789971e+06
97.500,decay,0.798880000,0.807811940,0.798880015,1.773736000,0.232466000,-1.630000e+06,1.621798e+07,-1.653883e+06
98.000,decay,0.798065000,0.806988990,0.798053058,1.775469000,0.225495000,-1.590000e+06,1.633751e+07,-1.580408e+06
98.500,decay,0.797270000,0.806233754,0.797274796,1.777155000,0.218988000,-1.508000e+06,1.645101e+07,-1.522158e+06
99.000,decay,0.796516000,0.805495504,0.796508921,1.778536000,0.213122000,-1.380000e+06,1.655595e+07,-1.458490e+06
99.500,decay,0.795826000,0.804793977,0.795786755,1.779428000,0.208283000,-1.378000e+06,1.664730e+07,-1.386262e+06
100.000,decay,0.795137000,0.804149652,0.795132869,1.780321000,0.203443000,-1.378000e+06,1.673860e+07,-1.313999e+06
100.500,decay,0.794448000,0.803506299,0.794480000,1.781213000,0.198603000,-1.210000e+06,1.682990e+07,-1.241632e+06
101.000,decay,0.793843000,0.802862948,0.793827184,1.781964000,0.195064000,-1.186000e+06,1.690261e+07,-1.208413e+06
101.500,decay,0.793250000,0.802294304,0.793238794,1.782693000,0.191716000,-1.184000e+06,1.697262e+07,-1.180835e+06
102.000,decay,0.792658000,0.801736308,0.792659583,1.783423000,0.188368000,-1.186000e+06,1.704256e+07,-1.153270e+06
102.500,decay,0.792065000,0.801179279,0.792081365,1.784153000,0.185020000,-1.152000e+06,1.711256e+07,-1.125797e+06
103.000,decay,0.791489000,0.800621281,0.791502101,1.784794000,0.181845000,-1.038000e+06,1.717991e+07,-1.095614e+06
103.500,decay,0.790970000,0.800078956,0.790941193,1.785141000,0.179246000,-1.038000e+06,1.723839e+07,-1.056612e+06
104.000,decay,0.790451000,0.799589195,0.790441694,1.785487000,0.176648000,-1.036000e+06,1.729686e+07,-1.017553e+06
104.500,decay,0.789933000,0.799099430,0.789942223,1.785834000,0.174049000,-1.038000e+06,1.735528e+07,-9.784593e+05
105.000,charge,0.789414000,0.798610639,0.789443770,1.786180000,0.171451000,3.167340e+08,1.741375e+07,3.115691e+08
105.500,reset,0.947781000,0.798120874,0.945198540,0.000535000,1.750598000,3.219560e+08,-4.618720e+06,9.399158e+06
106.000,reset,1.108759000,0.945471640,0.952480579,0.000059000,1.788345000,3.141600e+08,-1.487735e+07,5.957328e+06
106.500,reset,1.265839000,1.101320325,1.111737664,0.000004000,1.796945000,3.091600e+08,-2.458935e+07,-1.994667e+07
107.000,reset,1.420419000,1.253544324,1.255865665,-0.000013000,1.799373000,-1.295800e+07,-3.408291e+07,-5.056054e+07
107.500,reset,1.413940000,1.403377544,1.395138728,-0.000000000,1.799469000,-9.207400e+07,-3.368713e+07,-4.902844e+07
108.000,reset,1.367903000,1.397096436,1.389425781,-0.000000000,1.799064000,-9.104600e+07,-3.086312e+07,-3.965969e+07
108.500,reset,1.322380000,1.352471441,1.348073154,-0.000000000,1.798488000,-8.865800e+07,-2.806878e+07,-3.055100e+07
