time_ns,mem,spike,out
107.000,1.610037,1.800012,0.000023
107.500,1.611843,1.799972,-0.000000
108.000,1.563875,1.799933,-0.000000
108.500,1.516362,1.799839,-0.000000
109.000,1.469096,1.799713,-0.000000
109.500,1.422845,1.799335,-0.000000
110.000,1.377248,1.798793,-0.000000
110.500,1.331652,1.798251,0.000000
111.000,1.286056,1.797709,0.000000
111.500,1.243037,1.795260,0.000010
112.000,1.201421,1.791773,0.000026
112.500,1.159805,1.788287,0.000042
113.000,1.118190,1.784800,0.000058
113.500,1.076574,1.781313,0.000074
114.000,1.034958,1.777826,0.000090
114.500,0.995782,1.769657,0.000170
115.000,0.958834,1.753921,0.000480
115.500,0.923283,1.731627,0.001029
116.000,0.887732,1.709332,0.001578
116.500,0.855510,1.647188,0.005433
117.000,0.825256,1.546867,0.013714
117.500,0.803394,0.538123,1.600127
118.000,0.801990,0.266916,1.764746
118.500,0.800932,0.253814,1.768362
119.000,0.799965,0.243265,1.771217
119.500,0.799058,0.234264,1.773314
120.000,0.798229,0.226955,1.775224
120.500,0.797405,0.219742,1.777093
121.000,0.796682,0.214452,1.778112
121.500,0.795959,0.209162,1.779132
122.000,0.795236,0.203871,1.780151
122.500,0.794596,0.199820,1.781082
123.000,0.793961,0.195835,1.782008
123.500,0.793325,0.191850,1.782934
124.000,0.792749,0.188662,1.783400
124.500,0.792175,0.185495,1.783853
125.000,0.791601,0.182327,1.784307
125.500,0.993086,1.767291,0.000271
126.000,1.202217,1.794600,0.000019
126.500,1.407346,1.799323,0.000041
127.000,1.610037,1.800012,0.000023
127.500,1.611843,1.799972,-0.000000
128.000,1.563875,1.799933,-0.000000
128.500,1.516362,1.799839,-0.000000
129.000,1.469096,1.799713,-0.000000
129.500,1.422845,1.799335,-0.000000
130.000,1.377248,1.798793,-0.000000
130.500,1.331652,1.798251,0.000000
131.000,1.286056,1.797709,0.000000
131.500,1.243037,1.795260,0.000010
132.000,1.201421,1.791773,0.000026
132.500,1.159805,1.788287,0.000042
133.000,1.118190,1.784800,0.000058
133.500,1.076574,1.781313,0.000074
134.000,1.034958,1.777826,0.000090
134.500,0.995782,1.769657,0.000170
135.000,0.958834,1.753921,0.000480
135.500,0.923283,1.731626,0.001029
136.000,0.887732,1.709332,0.001578
136.500,0.855510,1.647188,0.005433
137.000,0.825256,1.546868,0.013713
137.500,0.803394,0.538128,1.600122
138.000,0.801990,0.266916,1.764746
138.500,0.800932,0.253814,1.768362
139.000,0.799965,0.243265,1.771217
139.500,0.799058,0.234264,1.773314
140.000,0.798229,0.226955,1.775224
140.500,0.797405,0.219742,1.777093
141.000,0.796682,0.214452,1.778112
141.500,0.795959,0.209162,1.779132
142.000,0.795237,0.203871,1.780151
142.500,0.794596,0.199820,1.781082
143.000,0.793961,0.195835,1.782008
143.500,0.793325,0.191850,1.782934
144.000,0.792749,0.188662,1.783400
144.500,0.792175,0.185495,1.783853
145.000,0.791601,0.182327,1.784307
145.500,0.993086,1.767291,0.000271
146.000,1.202217,1.794600,0.000019
146.500,1.407346,1.799323,0.000041
147.000,1.610037,1.800012,0.000023
147.500,1.611843,1.799972,-0.000000
148.000,1.563875,1.799933,-0.000000
148.500,1.516362,1.799839,-0.000000
149.000,1.469096,1.799713,-0.000000
149.500,1.422845,1.799335,-0.000000
150.000,1.377248,1.798793,-0.000000
150.500,1.331652,1.798251,0.000000
151.000,1.286056,1.797709,0.000000
151.500,1.243037,1.795260,0.000010
152.000,1.201421,1.791773,0.000026
152.500,1.159805,1.788287,0.000042
153.000,1.118190,1.784800,0.000058
153.500,1.076574,1.781313,0.000074
154.000,1.034958,1.777826,0.000090
154.500,0.995782,1.769657,0.000170
155.000,0.958834,1.753921,0.000480
155.500,0.923283,1.731626,0.001029
156.000,0.887732,1.709332,0.001578
156.500,0.855510,1.647188,0.005433
157.000,0.825256,1.546868,0.013713
157.500,0.803394,0.538128,1.600122
158.000,0.801990,0.266916,1.764746
158.500,0.800932,0.253814,1.768362
159.000,0.799965,0.243265,1.771217
159.500,0.799058,0.234264,1.773314
160.000,0.798229,0.226955,1.775224
160.500,0.797405,0.219742,1.777093
161.000,0.796682,0.214452,1.778112
161.500,0.795959,0.209162,1.779132
162.000,0.795237,0.203871,1.780151
162.500,0.794596,0.199820,1.781082
163.000,0.793961,0.195835,1.782008
163.500,0.793325,0.191850,1.782934
164.000,0.792749,0.188662,1.783400
164.500,0.792175,0.185495,1.783853
165.000,0.791601,0.182327,1.784307
165.500,0.993086,1.767291,0.000271
166.000,1.202217,1.794600,0.000019
166.500,1.407346,1.799323,0.000041
167.000,1.610037,1.800012,0.000023
167.500,1.611843,1.799972,-0.000000
168.000,1.563875,1.799933,-0.000000
168.500,1.516362,1.799839,-0.000000
169.000,1.469096,1.799713,-0.000000
169.500,1.422845,1.799335,-0.000000
170.000,1.377248,1.798793,-0.000000
170.500,1.331652,1.798251,0.000000
171.000,1.286056,1.797709,0.000000
171.500,1.243037,1.795260,0.000010
172.000,1.201421,1.791773,0.000026
172.500,1.159805,1.788287,0.000042
173.000,1.118190,1.784800,0.000058
173.500,1.076574,1.781313,0.000074
174.000,1.034958,1.777826,0.000090
174.500,0.995782,1.769657,0.000170
175.000,0.958834,1.753921,0.000480
175.500,0.923283,1.731626,0.001029
176.000,0.887732,1.709332,0.001578
176.500,0.855510,1.647188,0.005433
177.000,0.825256,1.546868,0.013713
177.500,0.803394,0.538128,1.600122
178.000,0.801990,0.266916,1.764746
178.500,0.800932,0.253814,1.768362
179.000,0.799965,0.243265,1.771217
179.500,0.799058,0.234264,1.773314
180.000,0.798229,0.226955,1.775224
180.500,0.797405,0.219742,1.777093
181.000,0.796682,0.214452,1.778112
181.500,0.795959,0.209162,1.779132
182.000,0.795237,0.203871,1.780151
182.500,0.794596,0.199820,1.781082
183.000,0.793961,0.195835,1.782008
183.500,0.793325,0.191850,1.782934
184.000,0.792749,0.188662,1.783400
184.500,0.792175,0.185495,1.783853
185.000,0.791601,0.182327,1.784307
185.500,0.993086,1.767291,0.000271
186.000,1.202217,1.794600,0.000019
186.500,1.407346,1.799323,0.000041
187.000,1.610037,1.800012,0.000023
187.500,1.611843,1.799972,-0.000000
188.000,1.563875,1.799933,-0.000000
188.500,1.516362,1.799839,-0.000000
189.000,1.469096,1.799713,-0.000000
189.500,1.422845,1.799335,-0.000000
190.000,1.377248,1.798793,-0.000000
190.500,1.331652,1.798251,0.000000
191.000,1.286056,1.797709,0.000000
191.500,1.243037,1.795260,0.000010
192.000,1.201421,1.791773,0.000026
192.500,1.159805,1.788287,0.000042
193.000,1.118190,1.784800,0.000058
193.500,1.076574,1.781313,0.000074
194.000,1.034958,1.777826,0.000090
194.500,0.995782,1.769657,0.000170
195.000,0.958834,1.753921,0.000480
195.500,0.923283,1.731626,0.001029
196.000,0.887732,1.709332,0.001578
196.500,0.855510,1.647188,0.005433
197.000,0.825256,1.546868,0.013713
197.500,0.803394,0.538128,1.600122
198.000,0.801990,0.266916,1.764746
198.500,0.800932,0.253814,1.768362
199.000,0.799965,0.243265,1.771217
199.500,0.799053,0.234163,1.773370
