time_ns,mem,spike,out
107.000,1.420580,1.799375,-0.000010
107.500,1.414117,1.799470,-0.000000
108.000,1.368095,1.799066,-0.000000
108.500,1.322582,1.798494,-0.000000
109.000,1.278271,1.797399,0.000001
109.500,1.233960,1.796304,0.000001
110.000,1.191653,1.793297,0.000015
110.500,1.150676,1.789022,0.000038
111.000,1.109699,1.784748,0.000061
111.500,1.068722,1.780473,0.000083
112.000,1.027744,1.776198,0.000106
112.500,0.988711,1.767745,0.000192
113.000,0.952015,1.751106,0.000524
113.500,0.916453,1.729021,0.001054
114.000,0.881522,1.701313,0.001904
114.500,0.849800,1.631594,0.006418
115.000,0.820007,1.507897,0.018659
115.500,0.802952,0.306821,1.750915
116.000,0.801790,0.264220,1.765580
116.500,0.800763,0.251916,1.768883
117.000,0.799818,0.241763,1.771619
117.500,0.798930,0.233116,1.773665
118.000,0.798125,0.226143,1.775312
118.500,0.797361,0.220039,1.776754
119.000,0.796598,0.213934,1.778195
119.500,0.795853,0.208132,1.779536
120.000,0.795211,0.203961,1.780337
120.500,0.794568,0.199790,1.781137
121.000,0.793925,0.195619,1.781938
121.500,0.793296,0.191635,1.782706
122.000,0.792734,0.188581,1.783317
122.500,0.792172,0.185527,1.783927
123.000,0.791610,0.182473,1.784538
123.500,0.791079,0.179728,1.785022
124.000,0.790572,0.177203,1.785416
124.500,0.790064,0.174679,1.785810
125.000,0.789556,0.172154,1.786204
125.500,0.947907,1.750678,0.000537
126.000,1.108895,1.788364,0.000056
126.500,1.265986,1.796949,0.000005
127.000,1.420580,1.799375,-0.000010
127.500,1.414117,1.799470,-0.000000
128.000,1.368095,1.799066,-0.000000
128.500,1.322582,1.798494,-0.000000
129.000,1.278271,1.797399,0.000001
129.500,1.233960,1.796304,0.000001
130.000,1.191653,1.793297,0.000015
130.500,1.150676,1.789022,0.000038
131.000,1.109699,1.784748,0.000061
131.500,1.068722,1.780473,0.000083
132.000,1.027744,1.776198,0.000106
132.500,0.988711,1.767745,0.000192
133.000,0.952015,1.751106,0.000524
133.500,0.916453,1.729021,0.001054
134.000,0.881522,1.701313,0.001904
134.500,0.849800,1.631594,0.006418
135.000,0.820007,1.507897,0.018659
135.500,0.802952,0.306821,1.750915
136.000,0.801790,0.264220,1.765580
136.500,0.800763,0.251916,1.768883
137.000,0.799818,0.241763,1.771619
137.500,0.798930,0.233116,1.773665
138.000,0.798125,0.226143,1.775312
138.500,0.797361,0.220039,1.776754
139.000,0.796598,0.213934,1.778195
139.500,0.795853,0.208132,1.779536
140.000,0.795211,0.203961,1.780337
140.500,0.794568,0.199790,1.781137
141.000,0.793925,0.195619,1.781938
141.500,0.793296,0.191635,1.782706
142.000,0.792734,0.188581,1.783317
142.500,0.792172,0.185527,1.783927
143.000,0.791610,0.182473,1.784538
143.500,0.791079,0.179728,1.785022
144.000,0.790572,0.177203,1.785416
144.500,0.790064,0.174679,1.785810
145.000,0.789556,0.172154,1.786204
145.500,0.947907,1.750678,0.000537
146.000,1.108895,1.788364,0.000056
146.500,1.265986,1.796949,0.000005
147.000,1.420580,1.799375,-0.000010
147.500,1.414117,1.799470,-0.000000
148.000,1.368095,1.799066,-0.000000
148.500,1.322582,1.798494,-0.000000
149.000,1.278271,1.797399,0.000001
149.500,1.233960,1.796304,0.000001
150.000,1.191653,1.793297,0.000015
150.500,1.150676,1.789022,0.000038
151.000,1.109699,1.784748,0.000061
151.500,1.068722,1.780473,0.000083
152.000,1.027744,1.776198,0.000106
152.500,0.988711,1.767745,0.000192
153.000,0.952015,1.751106,0.000524
153.500,0.916453,1.729021,0.001054
154.000,0.881522,1.701313,0.001904
154.500,0.849800,1.631594,0.006418
155.000,0.820007,1.507897,0.018659
155.500,0.802952,0.306821,1.750915
156.000,0.801790,0.264220,1.765580
156.500,0.800763,0.251916,1.768883
157.000,0.799818,0.241763,1.771619
157.500,0.798930,0.233116,1.773665
158.000,0.798125,0.226143,1.775312
158.500,0.797361,0.220039,1.776754
159.000,0.796598,0.213934,1.778195
159.500,0.795853,0.208132,1.779536
160.000,0.795211,0.203961,1.780337
160.500,0.794568,0.199790,1.781137
161.000,0.793925,0.195619,1.781938
161.500,0.793296,0.191635,1.782706
162.000,0.792734,0.188581,1.783317
162.500,0.792172,0.185527,1.783927
163.000,0.791610,0.182473,1.784538
163.500,0.791079,0.179728,1.785022
164.000,0.790572,0.177203,1.785416
164.500,0.790064,0.174679,1.785810
165.000,0.789556,0.172154,1.786204
165.500,0.947907,1.750678,0.000537
166.000,1.108895,1.788364,0.000056
166.500,1.265986,1.796949,0.000005
167.000,1.420580,1.799375,-0.000010
167.500,1.414117,1.799470,-0.000000
168.000,1.368095,1.799066,-0.000000
168.500,1.322582,1.798494,-0.000000
169.000,1.278271,1.797399,0.000001
169.500,1.233960,1.796304,0.000001
170.000,1.191653,1.793297,0.000015
170.500,1.150676,1.789022,0.000038
171.000,1.109699,1.784748,0.000061
171.500,1.068722,1.780473,0.000083
172.000,1.027744,1.776198,0.000106
172.500,0.988711,1.767745,0.000192
173.000,0.952015,1.751106,0.000524
173.500,0.916453,1.729021,0.001054
174.000,0.881522,1.701313,0.001904
174.500,0.849800,1.631594,0.006418
175.000,0.820007,1.507897,0.018659
175.500,0.802952,0.306821,1.750915
176.000,0.801790,0.264220,1.765580
176.500,0.800763,0.251916,1.768883
177.000,0.799818,0.241763,1.771619
177.500,0.798930,0.233116,1.773665
178.000,0.798125,0.226143,1.775312
178.500,0.797361,0.220039,1.776754
179.000,0.796598,0.213934,1.778195
179.500,0.795853,0.208132,1.779536
180.000,0.795211,0.203961,1.780337
180.500,0.794568,0.199790,1.781137
181.000,0.793925,0.195619,1.781938
181.500,0.793296,0.191635,1.782706
182.000,0.792734,0.188581,1.783317
182.500,0.792172,0.185527,1.783927
183.000,0.791610,0.182473,1.784538
183.500,0.791079,0.179728,1.785022
184.000,0.790572,0.177203,1.785416
184.500,0.790064,0.174679,1.785810
185.000,0.789556,0.172154,1.786204
185.500,0.947907,1.750678,0.000537
186.000,1.108895,1.788364,0.000056
186.500,1.265986,1.796949,0.000005
187.000,1.420580,1.799375,-0.000010
187.500,1.414117,1.799470,-0.000000
188.000,1.368095,1.799066,-0.000000
188.500,1.322582,1.798494,-0.000000
189.000,1.278271,1.797399,0.000001
189.500,1.233960,1.796304,0.000001
190.000,1.191653,1.793297,0.000015
190.500,1.150676,1.789022,0.000038
191.000,1.109699,1.784748,0.000061
191.500,1.068722,1.780473,0.000083
192.000,1.027744,1.776198,0.000106
192.500,0.988711,1.767745,0.000192
193.000,0.952015,1.751106,0.000524
193.500,0.916453,1.729021,0.001054
194.000,0.881522,1.701313,0.001904
194.500,0.849800,1.631594,0.006418
195.000,0.820007,1.507897,0.018659
195.500,0.802952,0.306821,1.750915
196.000,0.801790,0.264220,1.765580
196.500,0.800763,0.251916,1.768883
197.000,0.799818,0.241763,1.771619
197.500,0.798930,0.233116,1.773665
198.000,0.798112,0.225880,1.775414
198.500,0.797329,0.219375,1.777009
199.000,0.796574,0.213385,1.778393
199.500,0.795878,0.208445,1.779346
