time_ns,phase,mem_meas_v,mem_model_global_step_v,mem_model_piecewise_step_v,out_v,spike_v,dmem_dt_meas_v_per_s,dmem_dt_global_v_per_s,dmem_dt_piecewise_v_per_s
49.000,reset,1.356614000,1.392315781,1.390650476,0.010540000,1.762660000,-1.023140e+08,-3.025993e+07,-2.832874e+07
49.500,reset,1.305457000,1.341484035,1.342449628,0.011199000,1.755758000,-9.914800e+07,-2.540050e+07,-1.910908e+07
50.000,reset,1.255883000,1.292756752,1.295902458,0.012038000,1.747189000,-9.914800e+07,-2.082267e+07,-1.078844e+07
50.500,reset,1.206309000,1.245471667,1.250488781,0.012878000,1.738619000,-9.914600e+07,-1.624485e+07,-2.467802e+06
51.000,reset,1.156736000,1.198186573,1.205075099,0.013717000,1.730049000,-9.032400e+07,-1.166720e+07,5.852255e+06
51.500,reset,1.111574000,1.150902398,1.159662127,0.016115000,1.711440000,-8.481800e+07,-8.222565e+06,1.007830e+07
52.000,reset,1.069165000,1.107462717,1.116613150,0.019485000,1.686564000,-8.481600e+07,-5.485232e+06,1.174830e+07
52.500,reset,1.026757000,1.066422384,1.075039151,0.022855000,1.661687000,-8.481600e+07,-2.748080e+06,1.341771e+07
53.000,reset,0.984349000,1.025382960,1.033465857,0.026225000,1.636810000,-8.481800e+07,-1.092792e+04,1.508713e+07
53.500,reset,0.941940000,0.984343536,0.991892563,0.029596000,1.611933000,-7.547400e+07,2.726387e+06,1.675712e+07
54.000,reset,0.904203000,0.943303194,0.950318560,0.038181000,1.562946000,-6.639600e+07,3.446866e+06,1.044776e+07
54.500,reset,0.871005000,0.905926433,0.909426881,0.060982000,1.471448000,-6.327800e+07,1.289823e+06,-7.316124e+06
55.000,reset,0.839366000,0.871649912,0.867346938,0.097935000,1.354572000,-5.316600e+07,-2.135314e+06,-2.964787e+07
55.500,reset,0.812783000,0.838298343,0.824542064,0.200314000,1.150363000,-3.945600e+07,-8.919393e+06,-6.169116e+07
56.000,reset,0.793055000,0.808323304,0.781937419,0.646295000,0.834892000,-2.548800e+07,-4.890905e+06,-1.379593e+07
56.500,decay,0.780311000,0.790609548,0.786157036,1.351527000,0.620740000,-1.794600e+07,2.118301e+07,-1.788706e+07
57.000,decay,0.771338000,0.790902505,0.771367471,1.510357000,0.510029000,-1.424400e+07,2.294574e+07,-1.415634e+07
57.500,decay,0.764216000,0.782810872,0.764259829,1.580119000,0.443260000,-1.196400e+07,2.267392e+07,-1.201141e+07
58.000,decay,0.758234000,0.775552962,0.758210296,1.619301000,0.394990000,-1.047200e+07,2.191012e+07,-1.050837e+07
58.500,decay,0.752998000,0.769189062,0.752979816,1.647351000,0.357286000,-9.242000e+06,2.122378e+07,-9.353973e+06
59.000,decay,0.748377000,0.763609890,0.748321013,1.663571000,0.328949000,-8.492000e+06,2.049689e+07,-8.514630e+06
59.500,decay,0.744131000,0.758625446,0.744119685,1.676677000,0.306861000,-7.858000e+06,2.002452e+07,-7.874423e+06
60.000,decay,0.740202000,0.754143259,0.740193789,1.687045000,0.289169000,-7.382000e+06,1.969380e+07,-7.374407e+06
60.500,decay,0.736511000,0.750048898,0.736514796,1.694724000,0.274171000,-6.978000e+06,1.938651e+07,-6.961788e+06
61.000,decay,0.733022000,0.746204256,0.733030106,1.700445000,0.261229000,-6.696000e+06,1.910047e+07,-6.615152e+06
61.500,decay,0.729674000,0.742572233,0.729714424,1.707926000,0.250269000,-6.282000e+06,1.905263e+07,-6.324326e+06
62.000,decay,0.726533000,0.739200317,0.726511837,1.710632000,0.240388000,-6.106000e+06,1.878746e+07,-6.075061e+06
62.500,decay,0.723480000,0.735926729,0.723495469,1.714171000,0.231480000,-5.872000e+06,1.863546e+07,-5.852829e+06
63.000,decay,0.720544000,0.732797730,0.720553586,1.719114000,0.223910000,-5.670000e+06,1.865455e+07,-5.667222e+06
63.500,decay,0.717709000,0.729871274,0.717710389,1.722108000,0.216729000,-5.506000e+06,1.857929e+07,-5.496541e+06
64.000,decay,0.714956000,0.726998646,0.714960729,1.723499000,0.209868000,-5.372000e+06,1.842656e+07,-5.338165e+06
64.500,decay,0.712270000,0.724169279,0.712286917,1.726198000,0.203759000,-5.226000e+06,1.840003e+07,-5.199055e+06
65.000,charge,0.709657000,0.721470014,0.709670473,1.730332000,0.198478000,4.267300e+08,1.851223e+07,3.823247e+08
65.500,reset,0.923022000,0.718913117,0.900819352,0.034911000,1.583493000,4.152120e+08,2.851409e+06,1.253937e+07
66.000,reset,1.130628000,0.924447705,0.929291685,0.014360000,1.723311000,4.006340e+08,-9.413672e+06,9.495351e+06
66.500,reset,1.330945000,1.125921164,1.135375675,0.010731000,1.759576000,3.913980e+08,-2.780093e+07,-2.361409e+07
67.000,reset,1.526644000,1.317044537,1.319137954,0.009505000,1.774012000,2.465400e+07,-4.722445e+07,-6.278201e+07
67.500,reset,1.538971000,1.503031776,1.495252994,0.009459000,1.775028000,-1.114720e+08,-4.843801e+07,-6.519925e+07
68.000,reset,1.483235000,1.514751997,1.506371377,0.009700000,1.772202000,-1.091260e+08,-4.281472e+07,-5.361431e+07
68.500,reset,1.428672000,1.461827640,1.456427846,0.010017000,1.768563000,-1.078800e+08,-3.737135e+07,-4.256214e+07
69.000,reset,1.374732000,1.409986324,1.407390931,0.010377000,1.764463000,-1.030220e+08,-3.202561e+07,-3.180263e+07
69.500,reset,1.323221000,1.358719194,1.358830685,0.010975000,1.758075000,-1.014580e+08,-2.709368e+07,-2.233786e+07
70.000,reset,1.272492000,1.309674159,1.312052068,0.011650000,1.750949000,-1.014580e+08,-2.229506e+07,-1.329031e+07
70.500,reset,1.221763000,1.261344469,1.265846846,0.012325000,1.743823000,-9.620000e+07,-1.749644e+07,-4.242753e+06
71.000,reset,1.173663000,1.213014779,1.219641624,0.013692000,1.731771000,-8.820200e+07,-1.330656e+07,2.665586e+06
71.500,reset,1.129562000,1.167009718,1.174995793,0.016111000,1.712228000,-8.820200e+07,-1.004254e+07,6.320445e+06
72.000,reset,1.085461000,1.124540732,1.132722222,0.018531000,1.692684000,-8.820400e+07,-6.778526e+06,9.975295e+06
72.500,reset,1.041359000,1.082071737,1.090448648,0.020950000,1.673141000,-8.820200e+07,-3.514394e+06,1.363038e+07
73.000,reset,0.997258000,1.039601803,1.048174190,0.023370000,1.653598000,-8.513200e+07,-2.503077e+05,1.728559e+07
73.500,reset,0.954692000,0.997132846,1.005900797,0.026980000,1.627870000,-7.477000e+07,2.452653e+06,1.876582e+07
74.000,reset,0.917307000,0.955918327,0.964074909,0.036573000,1.576146000,-7.015600e+07,2.987015e+06,1.173847e+07
74.500,reset,0.882229000,0.918800508,0.923176235,0.051465000,1.505966000,-6.536200e+07,2.186199e+06,-6.473468e+05
75.000,reset,0.849548000,0.883322100,0.881905327,0.080406000,1.403183000,-5.541600e+07,-5.252199e+05,-2.045718e+07
75.500,reset,0.821840000,0.849285390,0.839319409,0.167533000,1.221115000,-4.596600e+07,-6.396471e+06,-4.959959e+07
76.000,reset,0.798857000,0.818641764,0.797040204,0.388610000,0.949456000,-2.939400e+07,-1.177856e+07,-6.487138e+07
76.500,decay,0.784160000,0.792967722,0.766421309,1.224589000,0.680631000,-1.995400e+07,1.794912e+07,-2.003091e+07
77.000,decay,0.774183000,0.793134558,0.774144547,1.474841000,0.541224000,-1.526800e+07,2.295318e+07,-1.517711e+07
77.500,decay,0.766549000,0.785659591,0.766594443,1.559649000,0.463792000,-1.266800e+07,2.279971e+07,-1.266518e+07
78.000,decay,0.760215000,0.777948853,0.760216411,1.607228000,0.410312000,-1.091200e+07,2.216517e+07,-1.098262e+07
78.500,decay,0.754759000,0.771297584,0.754723689,1.638099000,0.369488000,-9.700000e+06,2.142881e+07,-9.726430e+06
79.000,decay,0.749909000,0.765473407,0.749895785,1.657293000,0.337469000,-8.742000e+06,2.061905e+07,-8.767112e+06
79.500,decay,0.745538000,0.760218527,0.745525444,1.674205000,0.313865000,-8.074000e+06,2.026590e+07,-8.071815e+06
80.000,decay,0.741501000,0.755670949,0.741502093,1.682621000,0.294412000,-7.506000e+06,1.969914e+07,-7.522770e+06
80.500,decay,0.737748000,0.751350570,0.737739615,1.693121000,0.279074000,-7.082000e+06,1.953656e+07,-7.093706e+06
81.000,decay,0.734207000,0.747516280,0.734201147,1.698757000,0.265601000,-6.752000e+06,1.921066e+07,-6.731492e+06
81.500,decay,0.730831000,0.743812330,0.730841254,1.703948000,0.253858000,-6.472000e+06,1.897308e+07,-6.421929e+06
82.000,decay,0.727595000,0.740317542,0.727620036,1.710537000,0.243737000,-6.140000e+06,1.892542e+07,-6.157563e+06
82.500,decay,0.724525000,0.737057710,0.724516219,1.713865000,0.234685000,-6.026000e+06,1.875199e+07,-5.931642e+06
83.000,decay,0.721512000,0.733900993,0.721559179,1.716038000,0.226011000,-5.652000e+06,1.853415e+07,-5.719359e+06
83.500,decay,0.718686000,0.730779073,0.718652320,1.720183000,0.219068000,-5.624000e+06,1.854297e+07,-5.553232e+06
84.000,decay,0.715874000,0.727957485,0.715909384,1.724471000,0.212251000,-5.374000e+06,1.856822e+07,-5.390457e+06
84.500,decay,0.713187000,0.725158111,0.713178771,1.726041000,0.205973000,-5.298000e+06,1.846330e+07,-5.248761e+06
85.000,charge,0.710538000,0.722418648,0.710562619,1.726784000,0.199860000,4.284820e+08,1.831884e+07,4.356194e+08
85.500,reset,0.924779000,0.719697421,0.928347702,0.034362000,1.586282000,4.149700e+08,2.847796e+06,1.296520e+07
86.000,reset,1.132264000,0.926202898,0.931261601,0.014426000,1.723449000,4.005080e+08,-9.570298e+06,9.201296e+06
86.500,reset,1.332518000,1.127478851,1.136864648,0.010801000,1.759552000,3.914000e+08,-2.796305e+07,-2.395156e+07
87.000,reset,1.528218000,1.318536477,1.320542219,0.009515000,1.774043000,-1.232800e+07,-4.738598e+07,-6.312098e+07
87.500,reset,1.522054000,1.504525009,1.496657509,0.009524000,1.774252000,-1.108460e+08,-4.672549e+07,-6.165611e+07
88.000,reset,1.466631000,1.498691256,1.491225947,0.009784000,1.771220000,-1.084440e+08,-4.114945e+07,-5.020980e+07
88.500,reset,1.412409000,1.446056273,1.441526099,0.010127000,1.767316000,-1.067400e+08,-3.576034e+07,-3.932156e+07
89.000,reset,1.359039000,1.394528829,1.392748220,0.010531000,1.762768000,-1.032500e+08,-3.050564e+07,-2.883771e+07
89.500,reset,1.307414000,1.343786179,1.344620146,0.011142000,1.756330000,-9.853200e+07,-2.556484e+07,-1.936091e+07
90.000,reset,1.258148000,1.294631578,1.297733544,0.012031000,1.747338000,-9.853000e+07,-2.104843e+07,-1.124580e+07
90.500,reset,1.208883000,1.247623786,1.252525102,0.012920000,1.738346000,-9.853200e+07,-1.653212e+07,-3.130905e+06
91.000,reset,1.159617000,1.200616942,1.207317548,0.013810000,1.729354000,-9.444000e+07,-1.201564e+07,4.984566e+06
91.500,reset,1.112397000,1.153609178,1.162109283,0.015489000,1.715430000,-8.379800e+07,-8.041809e+06,1.112412e+07
92.000,reset,1.070498000,1.108376096,1.117959062,0.019221000,1.688681000,-8.380000e+07,-5.479025e+06,1.212590e+07
92.500,reset,1.028598000,1.067758488,1.076560952,0.022954000,1.661932000,-8.380000e+07,-2.916078e+06,1.312826e+07
93.000,reset,0.986698000,1.027139961,1.035162131,0.026686000,1.635182000,-8.379800e+07,-3.532658e+05,1.412990e+07
93.500,reset,0.944799000,0.986521367,0.993762952,0.030419000,1.608433000,-7.750800e+07,2.209576e+06,1.513204e+07
94.000,reset,0.906045000,0.945903788,0.952365019,0.038166000,1.564086000,-6.706000e+07,3.340136e+06,1.044355e+07
94.500,reset,0.872515000,0.907715068,0.911266777,0.060492000,1.474968000,-6.421600e+07,1.370992e+06,-6.547605e+06
95.000,reset,0.840407000,0.873200496,0.869241198,0.091278000,1.367622000,-5.315000e+07,-1.639699e+06,-2.749292e+07
95.500,reset,0.813832000,0.839587150,0.826660540,0.191333000,1.163645000,-4.014400e+07,-8.542141e+06,-6.027868e+07
96.000,reset,0.793760000,0.809560930,0.783692661,0.601863000,0.848183000,-2.595800e+07,-6.538713e+06,-2.489005e+07
96.500,decay,0.780781000,0.790490644,0.781314976,1.339611000,0.627794000,-1.820400e+07,2.097687e+07,-1.813163e+07
97.000,decay,0.771679000,0.791269436,0.771715187,1.508691000,0.513666000,-1.436600e+07,2.308956e+07,-1.426898e+07
97.500,decay,0.764496000,0.783223781,0.764544509,1.577836000,0.445554000,-1.200000e+07,2.268619e+07,-1.208399e+07
98.000,decay,0.758496000,0.775839097,0.758454007,1.617489000,0.397094000,-1.056800e+07,2.193723e+07,-1.057411e+07
98.500,decay,0.753212000,0.769464614,0.753208944,1.643630000,0.358480000,-9.362000e+06,2.107574e+07,-9.396435e+06
99.000,decay,0.748531000,0.763749870,0.748513783,1.664720000,0.329743000,-8.532000e+06,2.060795e+07,-8.533585e+06
99.500,decay,0.744265000,0.758834974,0.744264208,1.675456000,0.307233000,-7.818000e+06,1.996777e+07,-7.886217e+06
100.000,decay,0.740356000,0.754248886,0.740321891,1.687099000,0.289907000,-7.396000e+06,1.973692e+07,-7.394289e+06
100.500,decay,0.736658000,0.750224459,0.736658855,1.694346000,0.274810000,-7.016000e+06,1.939772e+07,-6.979736e+06
101.000,decay,0.733150000,0.746356860,0.733168132,1.699913000,0.261753000,-6.626000e+06,1.909597e+07,-6.630246e+06
101.500,decay,0.729837000,0.742697983,0.729834877,1.706817000,0.250824000,-6.376000e+06,1.901328e+07,-6.341022e+06
102.000,decay,0.726649000,0.739343638,0.726666489,1.711467000,0.240874000,-6.126000e+06,1.886082e+07,-6.085823e+06
102.500,decay,0.723586000,0.736079412,0.723606089,1.713923000,0.231876000,-5.846000e+06,1.864005e+07,-5.863634e+06
103.000,decay,0.720663000,0.732906025,0.720654183,1.717603000,0.224095000,-5.690000e+06,1.856830e+07,-5.674099e+06
103.500,decay,0.717818000,0.729947148,0.717825951,1.721949000,0.216975000,-5.550000e+06,1.857735e+07,-5.502248e+06
104.000,decay,0.715043000,0.727106674,0.715066876,1.725133000,0.210261000,-5.300000e+06,1.854235e+07,-5.344645e+06
104.500,decay,0.712393000,0.724314177,0.712370677,1.726296000,0.204253000,-5.302000e+06,1.843041e+07,-5.211740e+06
105.000,charge,0.709742000,0.721608204,0.709787130,1.727459000,0.198245000,4.251840e+08,1.831857e+07,4.361443e+08
105.500,reset,0.922334000,0.718901283,0.927814158,0.035094000,1.582476000,4.152400e+08,2.856671e+06,1.238862e+07
106.000,reset,1.129954000,0.923762336,0.928528312,0.014418000,1.722966000,4.006480e+08,-9.366084e+06,9.541805e+06
106.500,reset,1.330278000,1.125270958,1.134724903,0.010766000,1.759399000,3.914580e+08,-2.774264e+07,-2.351619e+07
