iter,phase,loss,timing_loss,count_penalty,order_penalty,energy_penalty,timing_pct,count_pct,order_pct,energy_pct,energy_weight,energy_pj,r_fb,rleak,iin_amp,spike0_ns,spike1_ns,spike2_ns,spike3_ns,holdout_loss,holdout_timing_loss,holdout_energy_pj,grad_r_fb_x,grad_rleak_x,grad_iin_amp_x,update_r_fb_x,update_rleak_x,update_iin_amp_x
0,iter_00_train_base,448.030000000,400.000000000,48.000000000,0.000000000,0.030000000,89.279735732,10.713568288,0.000000000,0.006695980,0.030000000,1000000000.000000000,1000.000000000,8000000.000000000,1.800000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,448.030000000,400.000000000,1000000000.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,-0.000000000
1,final,448.030000000,400.000000000,48.000000000,0.000000000,0.030000000,89.279735732,10.713568288,0.000000000,0.006695980,0.030000000,1000000000.000000000,1000.000000000,8000000.000000000,1.800000000,-1.000000000,-1.000000000,-1.000000000,-1.000000000,448.030000000,400.000000000,1000000000.000000000,,,,,,
