time_ns,mem,spike,out
107.000,1.801855,1.800074,0.000003
107.500,1.813178,1.799988,0.000000
108.000,1.764495,1.799989,0.000000
108.500,1.715915,1.799988,0.000000
109.000,1.667481,1.799983,-0.000000
109.500,1.619213,1.799961,-0.000000
110.000,1.571866,1.799850,-0.000000
110.500,1.524520,1.799739,-0.000000
111.000,1.477173,1.799629,-0.000000
111.500,1.429827,1.799518,-0.000000
112.000,1.384982,1.798482,0.000002
112.500,1.341064,1.797103,0.000004
113.000,1.297145,1.795725,0.000006
113.500,1.253227,1.794346,0.000009
114.000,1.209308,1.792968,0.000011
114.500,1.165390,1.791590,0.000013
115.000,1.121471,1.790211,0.000015
115.500,1.080686,1.785759,0.000033
116.000,1.041237,1.778397,0.000103
116.500,1.003106,1.767974,0.000229
117.000,0.964974,1.757551,0.000355
117.500,0.928084,1.741802,0.000641
118.000,0.893846,1.707611,0.001919
118.500,0.860547,1.664878,0.003733
119.000,0.830161,1.555879,0.014108
119.500,0.805012,1.037504,0.202447
120.000,0.802161,0.269216,1.763995
120.500,0.801087,0.255609,1.767878
121.000,0.800109,0.244800,1.770788
121.500,0.799199,0.235655,1.773181
122.000,0.798350,0.227996,1.774906
122.500,0.797534,0.220939,1.776519
123.000,0.796790,0.215253,1.777877
123.500,0.796046,0.209567,1.779234
124.000,0.795356,0.204776,1.780211
124.500,0.794695,0.200461,1.780985
125.000,0.794035,0.196147,1.781759
125.500,1.039039,1.778488,0.000139
126.000,1.296623,1.797680,0.000004
126.500,1.550126,1.799861,0.000000
127.000,1.801855,1.800074,0.000003
127.500,1.813178,1.799988,0.000000
128.000,1.764495,1.799989,0.000000
128.500,1.715915,1.799988,0.000000
129.000,1.667481,1.799983,-0.000000
129.500,1.619213,1.799961,-0.000000
130.000,1.571866,1.799850,-0.000000
130.500,1.524520,1.799739,-0.000000
131.000,1.477173,1.799629,-0.000000
131.500,1.429826,1.799518,-0.000000
132.000,1.384982,1.798482,0.000002
132.500,1.341064,1.797103,0.000004
133.000,1.297145,1.795725,0.000006
133.500,1.253227,1.794346,0.000009
134.000,1.209308,1.792968,0.000011
134.500,1.165390,1.791590,0.000013
135.000,1.121471,1.790211,0.000015
135.500,1.080686,1.785759,0.000033
136.000,1.041237,1.778397,0.000103
136.500,1.003105,1.767974,0.000229
137.000,0.964974,1.757551,0.000355
137.500,0.928084,1.741802,0.000641
138.000,0.893846,1.707611,0.001919
138.500,0.860547,1.664879,0.003733
139.000,0.830161,1.555878,0.014108
139.500,0.805012,1.037501,0.202449
140.000,0.802161,0.269216,1.763995
140.500,0.801087,0.255609,1.767878
141.000,0.800109,0.244800,1.770788
141.500,0.799199,0.235655,1.773181
142.000,0.798350,0.227996,1.774906
142.500,0.797534,0.220939,1.776519
143.000,0.796790,0.215253,1.777877
143.500,0.796046,0.209567,1.779234
144.000,0.795356,0.204776,1.780211
144.500,0.794695,0.200461,1.780985
145.000,0.794034,0.196147,1.781759
145.500,1.039039,1.778488,0.000139
146.000,1.296623,1.797680,0.000004
146.500,1.550126,1.799861,0.000000
147.000,1.801855,1.800074,0.000003
147.500,1.813178,1.799988,0.000000
148.000,1.764495,1.799989,0.000000
148.500,1.715915,1.799988,0.000000
149.000,1.667481,1.799983,-0.000000
149.500,1.619213,1.799961,-0.000000
150.000,1.571866,1.799850,-0.000000
150.500,1.524520,1.799739,-0.000000
151.000,1.477173,1.799629,-0.000000
151.500,1.429826,1.799518,-0.000000
152.000,1.384982,1.798482,0.000002
152.500,1.341064,1.797103,0.000004
153.000,1.297145,1.795725,0.000006
153.500,1.253227,1.794346,0.000009
154.000,1.209308,1.792968,0.000011
154.500,1.165390,1.791590,0.000013
155.000,1.121471,1.790211,0.000015
155.500,1.080686,1.785759,0.000033
156.000,1.041237,1.778397,0.000103
156.500,1.003105,1.767974,0.000229
157.000,0.964974,1.757551,0.000355
157.500,0.928084,1.741802,0.000641
158.000,0.893846,1.707611,0.001919
158.500,0.860547,1.664879,0.003733
159.000,0.830161,1.555878,0.014108
159.500,0.805012,1.037501,0.202449
160.000,0.802161,0.269216,1.763995
160.500,0.801087,0.255609,1.767878
161.000,0.800109,0.244800,1.770788
161.500,0.799199,0.235655,1.773181
162.000,0.798350,0.227996,1.774906
162.500,0.797534,0.220939,1.776519
163.000,0.796790,0.215253,1.777877
163.500,0.796046,0.209567,1.779234
164.000,0.795356,0.204776,1.780211
164.500,0.794695,0.200461,1.780985
165.000,0.794034,0.196147,1.781759
165.500,1.039039,1.778488,0.000139
166.000,1.296623,1.797680,0.000004
166.500,1.550126,1.799861,0.000000
167.000,1.801855,1.800074,0.000003
167.500,1.813178,1.799988,0.000000
168.000,1.764495,1.799989,0.000000
168.500,1.715915,1.799988,0.000000
169.000,1.667481,1.799983,-0.000000
169.500,1.619213,1.799961,-0.000000
170.000,1.571866,1.799850,-0.000000
170.500,1.524520,1.799739,-0.000000
171.000,1.477173,1.799629,-0.000000
171.500,1.429826,1.799518,-0.000000
172.000,1.384982,1.798482,0.000002
172.500,1.341064,1.797103,0.000004
173.000,1.297145,1.795725,0.000006
173.500,1.253227,1.794346,0.000009
174.000,1.209308,1.792968,0.000011
174.500,1.165390,1.791590,0.000013
175.000,1.121471,1.790211,0.000015
175.500,1.080686,1.785759,0.000033
176.000,1.041237,1.778397,0.000103
176.500,1.003105,1.767974,0.000229
177.000,0.964974,1.757551,0.000355
177.500,0.928084,1.741802,0.000641
178.000,0.893846,1.707611,0.001919
178.500,0.860547,1.664879,0.003733
179.000,0.830161,1.555878,0.014108
179.500,0.805012,1.037501,0.202449
180.000,0.802161,0.269216,1.763995
180.500,0.801087,0.255609,1.767878
181.000,0.800109,0.244800,1.770788
181.500,0.799199,0.235655,1.773181
182.000,0.798350,0.227996,1.774906
182.500,0.797534,0.220939,1.776519
183.000,0.796790,0.215253,1.777877
183.500,0.796046,0.209567,1.779234
184.000,0.795356,0.204776,1.780211
184.500,0.794695,0.200461,1.780985
185.000,0.794034,0.196147,1.781759
185.500,1.039039,1.778488,0.000139
186.000,1.296623,1.797680,0.000004
186.500,1.550126,1.799861,0.000000
187.000,1.801855,1.800074,0.000003
187.500,1.813178,1.799988,0.000000
188.000,1.764495,1.799989,0.000000
188.500,1.715915,1.799988,0.000000
189.000,1.667481,1.799983,-0.000000
189.500,1.619213,1.799961,-0.000000
190.000,1.571866,1.799850,-0.000000
190.500,1.524520,1.799739,-0.000000
191.000,1.477173,1.799629,-0.000000
191.500,1.429826,1.799518,-0.000000
192.000,1.384982,1.798482,0.000002
192.500,1.341064,1.797103,0.000004
193.000,1.297145,1.795725,0.000006
193.500,1.253227,1.794346,0.000009
194.000,1.209308,1.792968,0.000011
194.500,1.165390,1.791590,0.000013
195.000,1.121471,1.790211,0.000015
195.500,1.080686,1.785759,0.000033
196.000,1.041237,1.778397,0.000103
196.500,1.003105,1.767974,0.000229
197.000,0.964974,1.757551,0.000355
197.500,0.928000,1.742335,0.000619
198.000,0.893515,1.711592,0.001594
198.500,0.860078,1.669628,0.003322
199.000,0.829606,1.572620,0.010890
199.500,0.804906,1.018026,0.218564
