time_ns,phase,mem_meas_v,mem_model_global_step_v,mem_model_piecewise_step_v,out_v,spike_v,dmem_dt_meas_v_per_s,dmem_dt_global_v_per_s,dmem_dt_piecewise_v_per_s
67.500,reset,1.612130000,1.595235967,1.585358103,-0.000000000,1.799972000,-9.587200e+07,-3.015000e+07,-5.031365e+07
68.000,reset,1.564194000,1.597055001,1.586973174,-0.000000000,1.799933000,-9.497200e+07,-2.894163e+07,-4.343712e+07
68.500,reset,1.516708000,1.549723187,1.542475438,-0.000000000,1.799840000,-9.446000e+07,-2.774009e+07,-3.667838e+07
69.000,reset,1.469478000,1.502837953,1.498368809,-0.000000000,1.799714000,-9.250000e+07,-2.654227e+07,-2.998888e+07
69.500,reset,1.423228000,1.456206867,1.454483558,-0.000000000,1.799341000,-9.109800e+07,-2.534861e+07,-2.368261e+07
70.000,reset,1.377679000,1.410553693,1.411386696,-0.000000000,1.798793000,-9.109800e+07,-2.415809e+07,-1.764881e+07
70.500,reset,1.332130000,1.365599954,1.368854596,0.000000000,1.798245000,-9.109800e+07,-2.296757e+07,-1.161501e+07
71.000,reset,1.286581000,1.320646216,1.326322496,0.000000000,1.797697000,-8.633000e+07,-2.177704e+07,-5.581208e+06
71.500,reset,1.243416000,1.275692478,1.283790396,0.000010000,1.795368000,-8.311400e+07,-2.049945e+07,-1.565589e+06
72.000,reset,1.201859000,1.233166276,1.242633205,0.000026000,1.791840000,-8.311600e+07,-1.916327e+07,1.085817e+06
72.500,reset,1.160301000,1.192277364,1.202401909,0.000043000,1.788312000,-8.311400e+07,-1.782712e+07,3.744333e+06
73.000,reset,1.118744000,1.151387439,1.162173166,0.000059000,1.784783000,-8.311600e+07,-1.649086e+07,6.394760e+06
73.500,reset,1.077186000,1.110498568,1.121941380,0.000076000,1.781255000,-8.311400e+07,-1.515471e+07,9.053275e+06
74.000,reset,1.035629000,1.069608643,1.081712637,0.000092000,1.777727000,-7.857400e+07,-1.381854e+07,1.170468e+07
74.500,reset,0.996342000,1.028719731,1.041481341,0.000169000,1.769794000,-7.401600e+07,-1.217773e+07,1.014015e+07
75.000,reset,0.959334000,0.990253136,1.001412073,0.000466000,1.754444000,-7.097000e+07,-9.991315e+06,2.516390e+06
75.500,reset,0.923849000,0.954338342,0.960592195,0.001029000,1.731857000,-7.097000e+07,-7.257605e+06,-1.056092e+07
76.000,reset,0.888364000,0.920220197,0.918568542,0.001592000,1.709270000,-6.474200e+07,-4.523895e+06,-2.363822e+07
76.500,reset,0.855993000,0.886102052,0.876544889,0.005243000,1.649388000,-6.040000e+07,1.059579e+06,-5.217753e+07
77.000,reset,0.825793000,0.856522790,0.829904237,0.013566000,1.548523000,-4.461000e+07,9.739288e+06,-8.862246e+07
77.500,decay,0.803488000,0.830662644,0.781481770,1.527085000,0.596122000,-2.916000e+06,1.013926e+07,-2.898690e+06
78.000,decay,0.802030000,0.808557630,0.802038655,1.764543000,0.267393000,-2.100000e+06,2.500352e+07,-1.998121e+06
78.500,decay,0.800980000,0.814531760,0.801030939,1.768254000,0.254230000,-1.896000e+06,2.592645e+07,-1.869593e+06
79.000,decay,0.800032000,0.813943224,0.800045204,1.770978000,0.244039000,-1.766000e+06,2.665218e+07,-1.765692e+06
79.500,decay,0.799149000,0.813358089,0.799149154,1.773209000,0.235305000,-1.628000e+06,2.728133e+07,-1.674024e+06
80.000,decay,0.798335000,0.812789666,0.798311988,1.774914000,0.228079000,-1.630000e+06,2.781131e+07,-1.594847e+06
80.500,decay,0.797520000,0.812240655,0.797537577,1.776619000,0.220854000,-1.490000e+06,2.834123e+07,-1.515663e+06
81.000,decay,0.796775000,0.811690615,0.796762169,1.777956000,0.214945000,-1.384000e+06,2.877960e+07,-1.448724e+06
81.500,decay,0.796083000,0.811164800,0.796050638,1.779010000,0.210045000,-1.386000e+06,2.914784e+07,-1.391152e+06
82.000,decay,0.795390000,0.810656919,0.795387424,1.780064000,0.205145000,-1.342000e+06,2.951610e+07,-1.333562e+06
82.500,decay,0.794719000,0.810148051,0.794723219,1.781036000,0.200528000,-1.224000e+06,2.986465e+07,-1.278695e+06
83.000,decay,0.794107000,0.809651327,0.794079652,1.781779000,0.196700000,-1.224000e+06,3.015832e+07,-1.231377e+06
83.500,decay,0.793495000,0.809186162,0.793491312,1.782521000,0.192871000,-1.158000e+06,3.045213e+07,-1.184034e+06
84.000,decay,0.792916000,0.808721066,0.792902983,1.783163000,0.189528000,-1.120000e+06,3.071007e+07,-1.141804e+06
84.500,decay,0.792356000,0.808271037,0.792345098,1.783745000,0.186468000,-1.120000e+06,3.094723e+07,-1.102525e+06
85.000,charge,0.791796000,0.807829615,0.791804737,1.784327000,0.183407000,4.029400e+08,3.118447e+07,4.007275e+08
85.500,reset,0.993266000,0.807388235,0.992159761,0.000271000,1.767353000,4.182980e+08,-1.190352e+07,8.904024e+06
86.000,reset,1.202415000,0.987314239,0.997718012,0.000017000,1.794606000,4.103000e+08,-1.940590e+07,3.651371e+06
86.500,reset,1.407565000,1.192712049,1.204240685,0.000036000,1.799316000,4.054440e+08,-2.495465e+07,-2.119700e+07
87.000,reset,1.610287000,1.395087677,1.396966501,0.000021000,1.800011000,3.680000e+06,-3.010799e+07,-4.986336e+07
87.500,reset,1.612127000,1.595233005,1.585355320,-0.000000000,1.799972000,-9.587200e+07,-3.014992e+07,-5.031322e+07
88.000,reset,1.564191000,1.597052039,1.586970390,-0.000000000,1.799933000,-9.497000e+07,-2.894155e+07,-4.343669e+07
88.500,reset,1.516706000,1.549720225,1.542472655,-0.000000000,1.799840000,-9.446000e+07,-2.774004e+07,-3.667809e+07
89.000,reset,1.469476000,1.502835978,1.498366953,-0.000000000,1.799714000,-9.250000e+07,-2.654222e+07,-2.998859e+07
89.500,reset,1.423226000,1.456204892,1.454481703,-0.000000000,1.799341000,-9.110000e+07,-2.534856e+07,-2.368232e+07
90.000,reset,1.377676000,1.410551718,1.411384841,-0.000000000,1.798793000,-9.109800e+07,-2.415802e+07,-1.764837e+07
90.500,reset,1.332127000,1.365596992,1.368851813,0.000000000,1.798245000,-9.110000e+07,-2.296749e+07,-1.161458e+07
91.000,reset,1.286577000,1.320643254,1.326319712,0.000000000,1.797697000,-8.632200e+07,-2.177694e+07,-5.580631e+06
91.500,reset,1.243416000,1.275688529,1.283786684,0.000010000,1.795366000,-8.311600e+07,-2.049928e+07,-1.567547e+06
92.000,reset,1.201858000,1.233166359,1.242632226,0.000026000,1.791839000,-8.311800e+07,-1.916316e+07,1.084982e+06
92.500,reset,1.160299000,1.192276418,1.202400491,0.000043000,1.788312000,-8.311600e+07,-1.782707e+07,3.744621e+06
93.000,reset,1.118741000,1.151385464,1.162171311,0.000059000,1.784785000,-8.311600e+07,-1.649095e+07,6.397151e+06
93.500,reset,1.077183000,1.110495523,1.121939575,0.000076000,1.781258000,-8.311800e+07,-1.515489e+07,9.056645e+06
94.000,reset,1.035624000,1.069605556,1.081711323,0.000092000,1.777731000,-7.856800e+07,-1.381874e+07,1.170932e+07
94.500,reset,0.996340000,1.028714628,1.041478660,0.000169000,1.769794000,-7.401400e+07,-1.217768e+07,1.014043e+07
95.000,reset,0.959333000,0.990251161,1.001410217,0.000466000,1.754438000,-7.097200e+07,-9.990793e+06,2.510660e+06
95.500,reset,0.923847000,0.954337603,0.960588330,0.001029000,1.731859000,-7.097400e+07,-7.257721e+06,-1.055867e+07
96.000,reset,0.888360000,0.920218140,0.918567666,0.001592000,1.709280000,-6.473600e+07,-4.524623e+06,-2.362785e+07
96.500,reset,0.855992000,0.886097688,0.876546074,0.005245000,1.649367000,-6.040400e+07,1.061239e+06,-5.218402e+07
97.000,reset,0.825790000,0.856522620,0.829899992,0.013561000,1.548551000,-4.460600e+07,9.737305e+06,-8.862943e+07
97.500,decay,0.803487000,0.830658653,0.781475284,1.528947000,0.595384000,-2.912000e+06,1.010316e+07,-2.913729e+06
98.000,decay,0.802031000,0.808538581,0.802030135,1.764520000,0.267467000,-2.094000e+06,2.499857e+07,-1.998726e+06
98.500,decay,0.800984000,0.814530283,0.801031637,1.768150000,0.254401000,-1.912000e+06,2.591761e+07,-1.870371e+06
99.000,decay,0.800028000,0.813942807,0.800048815,1.771112000,0.243870000,-1.806000e+06,2.665928e+07,-1.765322e+06
99.500,decay,0.799125000,0.813357639,0.799145339,1.773155000,0.234788000,-1.614000e+06,2.732758e+07,-1.666735e+06
100.000,decay,0.798318000,0.812788791,0.798291633,1.775005000,0.227728000,-1.614000e+06,2.783606e+07,-1.591520e+06
100.500,decay,0.797511000,0.812236030,0.797522240,1.776854000,0.220668000,-1.446000e+06,2.834459e+07,-1.516292e+06
101.000,decay,0.796788000,0.811683295,0.796752854,1.777995000,0.215185000,-1.406000e+06,2.875736e+07,-1.452321e+06
101.500,decay,0.796085000,0.811166678,0.796061839,1.778967000,0.210077000,-1.404000e+06,2.914738e+07,-1.391019e+06
102.000,decay,0.795383000,0.810658692,0.795389490,1.779938000,0.204970000,-1.298000e+06,2.953736e+07,-1.329735e+06
102.500,decay,0.794734000,0.810151678,0.794718132,1.780877000,0.200656000,-1.238000e+06,2.986198e+07,-1.278459e+06
103.000,decay,0.794115000,0.809664989,0.794094770,1.781797000,0.196770000,-1.238000e+06,3.015139e+07,-1.232588e+06
103.500,decay,0.793496000,0.809190693,0.793498706,1.782718000,0.192883000,-1.144000e+06,3.044082e+07,-1.186718e+06
104.000,decay,0.792924000,0.808716412,0.792902641,1.783238000,0.189626000,-1.124000e+06,3.069784e+07,-1.144079e+06
104.500,decay,0.792362000,0.808272919,0.792351961,1.783673000,0.186502000,-1.124000e+06,3.094802e+07,-1.102118e+06
105.000,charge,0.791800000,0.807836012,0.791810941,1.784108000,0.183378000,4.029380e+08,3.119821e+07,4.107975e+08
105.500,reset,0.993269000,0.807399105,0.997198760,0.000271000,1.767355000,4.182980e+08,-1.190376e+07,8.905549e+06
106.000,reset,1.202418000,0.987317118,0.997721775,0.000017000,1.794606000,4.103000e+08,-1.940598e+07,3.650938e+06
