time_ns,phase,mem_meas_v,mem_model_global_step_v,mem_model_piecewise_step_v,out_v,spike_v,dmem_dt_meas_v_per_s,dmem_dt_global_v_per_s,dmem_dt_piecewise_v_per_s
12.000,reset,0.852615000,0.883940697,0.865256265,0.004354000,1.652536000,-5.874000e+07,-6.907278e+05,-6.569549e+07
12.500,reset,0.823245000,0.852269636,0.819767254,0.018120000,1.518287000,-4.022800e+07,5.755919e+06,-6.676228e+07
13.000,decay,0.803131000,0.826122960,0.789863861,1.714787000,0.385460000,-2.462000e+06,3.867270e+07,-2.489977e+06
13.500,decay,0.801900000,0.822467348,0.801886011,1.765023000,0.265697000,-2.086000e+06,4.344184e+07,-2.063482e+06
14.000,decay,0.800857000,0.823620919,0.800868259,1.768527000,0.252795000,-1.922000e+06,4.399673e+07,-1.895124e+06
14.500,decay,0.799896000,0.822855366,0.799909438,1.771583000,0.242470000,-1.746000e+06,4.444126e+07,-1.810826e+06
15.000,decay,0.799023000,0.822116629,0.798990587,1.773462000,0.234009000,-1.674000e+06,4.481392e+07,-1.672032e+06
15.500,decay,0.798186000,0.821429960,0.798186984,1.775224000,0.226346000,-1.536000e+06,4.515193e+07,-1.560628e+06
16.000,decay,0.797418000,0.820761965,0.797405686,1.776762000,0.220213000,-1.538000e+06,4.542350e+07,-1.501787e+06
16.500,decay,0.796649000,0.820129750,0.796667107,1.778300000,0.214079000,-1.382000e+06,4.569514e+07,-1.443024e+06
17.000,decay,0.795958000,0.819496569,0.795927488,1.779330000,0.209143000,-1.320000e+06,4.591756e+07,-1.378680e+06
17.500,decay,0.795298000,0.818916778,0.795268660,1.780164000,0.204669000,-1.322000e+06,4.612097e+07,-1.312044e+06
18.000,decay,0.794637000,0.818358486,0.794641978,1.780999000,0.200195000,-1.320000e+06,4.632440e+07,-1.245677e+06
18.500,decay,0.793977000,0.817799201,0.794014162,1.781833000,0.195721000,-1.184000e+06,4.652782e+07,-1.179040e+06
19.000,decay,0.793385000,0.817240909,0.793387480,1.782527000,0.192254000,-1.126000e+06,4.668689e+07,-1.144828e+06
19.500,decay,0.792822000,0.816728445,0.792812586,1.783164000,0.189201000,-1.126000e+06,4.682770e+07,-1.123873e+06
20.000,decay,0.792259000,0.816235850,0.792260063,1.783800000,0.186147000,-1.126000e+06,4.696857e+07,-1.102728e+06
20.500,decay,0.791696000,0.815743283,0.791707636,1.784437000,0.183093000,-1.128000e+06,4.710942e+07,-1.081714e+06
21.000,decay,0.791132000,0.815250710,0.791155143,1.785074000,0.180039000,-1.002000e+06,4.725030e+07,-1.060839e+06
21.500,decay,0.790631000,0.814757149,0.790601581,1.785484000,0.177598000,-9.560000e+05,4.736511e+07,-1.038195e+06
22.000,decay,0.790153000,0.814313553,0.790111902,1.785803000,0.175400000,-9.540000e+05,4.746964e+07,-1.014994e+06
22.500,decay,0.789676000,0.813887818,0.789645503,1.786123000,0.173203000,-9.540000e+05,4.757409e+07,-9.918429e+05
23.000,decay,0.789199000,0.813463043,0.789180079,1.786442000,0.171006000,-9.540000e+05,4.767855e+07,-9.685618e+05
23.500,decay,0.788722000,0.813038274,0.788714719,1.786762000,0.168808000,-9.540000e+05,4.778304e+07,-9.453514e+05
24.000,decay,0.788245000,0.812613522,0.788249324,1.787081000,0.166611000,-9.560000e+05,4.788751e+07,-9.220702e+05
24.500,decay,0.787767000,0.812188753,0.787783965,1.787400000,0.164414000,-9.540000e+05,4.799199e+07,-8.989281e+05
25.000,charge,0.787290000,0.811762996,0.787317536,1.787720000,0.162217000,4.920940e+08,4.809644e+07,4.451971e+08
25.500,reset,1.033337000,0.811338222,1.009888562,0.000173000,1.777630000,5.154880e+08,-1.045012e+07,8.022078e+06
26.000,reset,1.291081000,1.028111942,1.037348039,-0.000021000,1.797682000,5.072000e+08,-1.748622e+07,1.794654e+06
26.500,reset,1.544681000,1.282337891,1.291978327,-0.000022000,1.799840000,5.033760e+08,-2.364091e+07,-2.127602e+07
27.000,reset,1.796369000,1.532860547,1.534042989,-0.000009000,1.800044000,6.762400e+07,-2.966440e+07,-4.611197e+07
27.500,reset,1.830181000,1.781536801,1.773313014,0.000000000,1.799988000,-9.734600e+07,-3.047002e+07,-4.946418e+07
28.000,reset,1.781508000,1.814945991,1.805448912,0.000000000,1.799989000,-9.719600e+07,-2.930696e+07,-4.459218e+07
28.500,reset,1.732910000,1.766854522,1.759211910,0.000000000,1.799989000,-9.712400e+07,-2.814564e+07,-3.972876e+07
29.000,reset,1.684348000,1.718837179,1.713045618,0.000000000,1.799989000,-9.598400e+07,-2.698519e+07,-3.486895e+07
29.500,reset,1.636356000,1.670855406,1.666913525,-0.000000000,1.799956000,-9.593600e+07,-2.583691e+07,-3.010163e+07
30.000,reset,1.588388000,1.623437545,1.621305184,-0.000000000,1.799922000,-9.593800e+07,-2.468916e+07,-2.533779e+07
30.500,reset,1.540419000,1.576043420,1.575719105,-0.000000000,1.799887000,-9.318000e+07,-2.354134e+07,-2.057492e+07
31.000,reset,1.493829000,1.528648328,1.530131540,0.000000000,1.799546000,-9.089000e+07,-2.241307e+07,-1.627880e+07
31.500,reset,1.448384000,1.482622466,1.485689602,0.000000000,1.798950000,-9.089200e+07,-2.130097e+07,-1.237121e+07
32.000,reset,1.402938000,1.437733513,1.442198395,0.000001000,1.798354000,-9.089000e+07,-2.018887e+07,-8.453335e+06
32.500,reset,1.357493000,1.392843566,1.398711332,0.000001000,1.797758000,-9.089200e+07,-1.907678e+07,-4.545748e+06
33.000,reset,1.312047000,1.347954612,1.355220126,0.000001000,1.797162000,-9.089200e+07,-1.796466e+07,-6.380597e+05
33.500,reset,1.266601000,1.303064671,1.311727970,0.000002000,1.796566000,-9.089000e+07,-1.685255e+07,3.279814e+06
34.000,reset,1.221156000,1.258174724,1.268240907,0.000002000,1.795970000,-8.584600e+07,-1.574046e+07,7.187402e+06
34.500,reset,1.178233000,1.213285770,1.224749701,0.000005000,1.793923000,-8.391000e+07,-1.462506e+07,9.314324e+06
35.000,reset,1.136278000,1.170920469,1.182890162,0.000017000,1.790797000,-8.087400e+07,-1.348559e+07,1.027686e+07
35.500,reset,1.095841000,1.129535204,1.141416429,0.000045000,1.785781000,-8.087600e+07,-1.229971e+07,9.219992e+06
36.000,reset,1.055403000,1.089691143,1.100450996,0.000073000,1.780765000,-8.016200e+07,-1.111381e+07,8.163227e+06
36.500,reset,1.015322000,1.049846093,1.059484613,0.000113000,1.774968000,-7.608800e+07,-9.902332e+06,6.353924e+06
37.000,reset,0.977278000,1.010370834,1.018498962,0.000234000,1.764418000,-7.192000e+07,-8.532011e+06,5.959746e+04
37.500,reset,0.941318000,0.973011994,0.977307799,0.000658000,1.744755000,-7.192000e+07,-6.815117e+06,-1.314720e+07
38.000,reset,0.905358000,0.937910441,0.934744402,0.001081000,1.725092000,-6.725000e+07,-5.098212e+06,-2.636418e+07
38.500,reset,0.871733000,0.902808894,0.892175912,0.002860000,1.683976000,-6.333400e+07,-2.510521e+06,-4.904999e+07
39.000,reset,0.840066000,0.870477740,0.847208003,0.006933000,1.616080000,-5.551000e+07,1.180945e+06,-7.733537e+07
39.500,reset,0.812311000,0.840656472,0.801398316,0.037559000,1.402512000,-1.949200e+07,1.089467e+07,7.957999e+06
40.000,decay,0.802565000,0.817758336,0.816289999,1.762245000,0.275099000,-2.212000e+06,4.304202e+07,-2.170080e+06
40.500,decay,0.801459000,0.824086012,0.801479960,1.766790000,0.260144000,-2.000000e+06,4.367785e+07,-2.023706e+06
41.000,decay,0.800459000,0.823297924,0.800447147,1.769805000,0.248478000,-1.848000e+06,4.418250e+07,-1.859382e+06
41.500,decay,0.799535000,0.822550250,0.799529309,1.772378000,0.238965000,-1.750000e+06,4.459545e+07,-1.755409e+06
42.000,decay,0.798660000,0.821832725,0.798657295,1.774208000,0.230394000,-1.578000e+06,4.497348e+07,-1.603928e+06
42.500,decay,0.797871000,0.821146739,0.797858036,1.775855000,0.223854000,-1.552000e+06,4.526228e+07,-1.537921e+06
43.000,decay,0.797095000,0.820502142,0.797102040,1.777476000,0.217606000,-1.476000e+06,4.553824e+07,-1.484154e+06
43.500,decay,0.796357000,0.819864122,0.796352923,1.778804000,0.211941000,-1.350000e+06,4.579072e+07,-1.421690e+06
44.000,decay,0.795682000,0.819252358,0.795646155,1.779651000,0.207231000,-1.350000e+06,4.600470e+07,-1.344739e+06
44.500,decay,0.795007000,0.818684352,0.795009631,1.780498000,0.202522000,-1.348000e+06,4.621865e+07,-1.267848e+06
45.000,charge,0.794333000,0.818116323,0.794373076,1.781345000,0.197812000,4.899420e+08,4.643261e+07,5.125229e+08
45.500,reset,1.039304000,0.817549305,1.050594473,0.000138000,1.778620000,5.151960e+08,-1.063574e+07,8.132000e+06
46.000,reset,1.296902000,1.033986128,1.043370000,0.000003000,1.797708000,5.070180e+08,-1.762670e+07,1.484517e+06
46.500,reset,1.550411000,1.288088649,1.297644259,0.000000000,1.799857000,5.034380e+08,-2.377880e+07,-2.160709e+07
47.000,reset,1.802130000,1.538521599,1.539607453,-0.000001000,1.800057000,6.229200e+07,-2.980272e+07,-4.659305e+07
47.500,reset,1.833276000,1.787228642,1.778833477,0.000000000,1.799988000,-9.734800e+07,-3.054398e+07,-4.977391e+07
48.000,reset,1.784602000,1.818004012,1.808389047,0.000000000,1.799989000,-9.720600e+07,-2.938089e+07,-4.490181e+07
48.500,reset,1.735999000,1.769911555,1.762151095,0.000000000,1.799989000,-9.713200e+07,-2.821946e+07,-4.003789e+07
49.000,reset,1.687433000,1.721889271,1.715980053,0.000000000,1.799989000,-9.603600e+07,-2.705891e+07,-3.517768e+07
49.500,reset,1.639415000,1.673903545,1.669844160,-0.000000000,1.799958000,-9.595200e+07,-2.591010e+07,-3.040561e+07
50.000,reset,1.591439000,1.626459952,1.624212195,-0.000000000,1.799924000,-9.595200e+07,-2.476216e+07,-2.564097e+07
50.500,reset,1.543463000,1.579057922,1.578618516,-0.000000000,1.799891000,-9.353000e+07,-2.361426e+07,-2.087525e+07
51.000,reset,1.496698000,1.531655870,1.533025375,0.000000000,1.799599000,-9.117600e+07,-2.248395e+07,-1.650897e+07
51.500,reset,1.451110000,1.485456025,1.488443514,0.000000000,1.799055000,-9.117600e+07,-2.137072e+07,-1.253121e+07
52.000,reset,1.405522000,1.440424641,1.444844396,0.000000000,1.798512000,-9.117600e+07,-2.025753e+07,-8.552371e+06
52.500,reset,1.359934000,1.395393234,1.401245814,0.000001000,1.797968000,-9.117600e+07,-1.914431e+07,-4.564422e+06
53.000,reset,1.314346000,1.350361844,1.357651789,0.000001000,1.797425000,-9.117400e+07,-1.803112e+07,-5.855850e+05
53.500,reset,1.268759000,1.305330438,1.314053207,0.000001000,1.796882000,-9.008400e+07,-1.691796e+07,3.393152e+06
54.000,reset,1.223717000,1.260300019,1.270455576,0.000002000,1.796045000,-8.603600e+07,-1.580495e+07,7.011685e+06
54.500,reset,1.180699000,1.215814527,1.227222843,0.000004000,1.794120000,-8.328800e+07,-1.469262e+07,9.268995e+06
55.000,reset,1.139055000,1.173352692,1.185333497,0.000019000,1.790623000,-8.149400e+07,-1.354435e+07,9.832391e+06
55.500,reset,1.098308000,1.132282827,1.143971196,0.000042000,1.786102000,-8.149400e+07,-1.237271e+07,9.287407e+06
56.000,reset,1.057561000,1.092121647,1.102951703,0.000064000,1.781580000,-7.974000e+07,-1.120101e+07,8.731162e+06
56.500,reset,1.017691000,1.051960493,1.061926581,0.000111000,1.775292000,-7.583600e+07,-9.973124e+06,6.444555e+06
57.000,reset,0.979773000,1.012704438,1.020913277,0.000265000,1.763933000,-7.258600e+07,-8.570688e+06,-3.953673e+05
57.500,reset,0.943480000,0.975487656,0.979575316,0.000616000,1.746104000,-7.254400e+07,-6.925485e+06,-1.234211e+07
58.000,reset,0.907208000,0.940017257,0.937308944,0.000974000,1.728128000,-6.684400e+07,-5.274411e+06,-2.437758e+07
58.500,reset,0.873786000,0.904570794,0.895019209,0.002833000,1.685476000,-6.397200e+07,-2.625055e+06,-4.791899e+07
59.000,reset,0.841800000,0.872473472,0.849826504,0.006326000,1.623378000,-5.607000e+07,8.257765e+05,-7.585141e+07
59.500,reset,0.813765000,0.842212888,0.803874294,0.032224000,1.428452000,-2.225600e+07,9.777045e+06,-1.866190e+07
60.000,decay,0.802637000,0.818653523,0.804434051,1.761803000,0.276584000,-2.228000e+06,4.297970e+07,-2.191088e+06
60.500,decay,0.801523000,0.824126848,0.801541456,1.766480000,0.260869000,-2.020000e+06,4.364769e+07,-2.017658e+06
61.000,decay,0.800513000,0.823346843,0.800514171,1.769799000,0.248991000,-1.848000e+06,4.415878e+07,-1.881733e+06
61.500,decay,0.799589000,0.822592392,0.799572134,1.772121000,0.239462000,-1.730000e+06,4.457498e+07,-1.744049e+06
62.000,decay,0.798724000,0.821876491,0.798716976,1.774063000,0.231252000,-1.616000e+06,4.493581e+07,-1.627356e+06
62.500,decay,0.797916000,0.821191906,0.797910322,1.775888000,0.224255000,-1.588000e+06,4.524330e+07,-1.559922e+06
63.000,decay,0.797122000,0.820537649,0.797136039,1.777585000,0.217508000,-1.438000e+06,4.554079e+07,-1.488771e+06
63.500,decay,0.796403000,0.819892395,0.796377615,1.778531000,0.212221000,-1.428000e+06,4.578011e+07,-1.396393e+06
64.000,decay,0.795689000,0.819293057,0.795704804,1.779489000,0.206999000,-1.312000e+06,4.601635e+07,-1.308768e+06
64.500,decay,0.795033000,0.818697175,0.795034616,1.780598000,0.202600000,-1.314000e+06,4.621359e+07,-1.281942e+06
65.000,charge,0.794376000,0.818139795,0.794392029,1.781707000,0.198200000,4.899280e+08,4.641090e+07,4.910237e+08
65.500,reset,1.039340000,0.817581450,1.039887844,0.000138000,1.778613000,5.151920e+08,-1.063630e+07,8.120877e+06
66.000,reset,1.296936000,1.034021851,1.043400439,0.000003000,1.797703000,5.070200e+08,-1.762730e+07,1.475743e+06
66.500,reset,1.550446000,1.288122352,1.297673872,0.000000000,1.799858000,5.034380e+08,-2.377968e+07,-2.160952e+07
67.000,reset,1.802165000,1.538556159,1.539641239,-0.000001000,1.800057000,6.235400e+07,-2.980355e+07,-4.659655e+07
67.500,reset,1.833342000,1.787263224,1.778866725,0.000000000,1.799988000,-9.735000e+07,-3.054555e+07,-4.978051e+07
68.000,reset,1.784667000,1.818069223,1.808451744,0.000000000,1.799989000,-9.720600e+07,-2.938244e+07,-4.490832e+07
68.500,reset,1.736064000,1.769975778,1.762212842,0.000000000,1.799989000,-9.713200e+07,-2.822101e+07,-4.004440e+07
69.000,reset,1.687498000,1.721953494,1.716041801,0.000000000,1.799989000,-9.603600e+07,-2.706046e+07,-3.518418e+07
69.500,reset,1.639480000,1.673967769,1.669905908,-0.000000000,1.799958000,-9.595400e+07,-2.591165e+07,-3.041212e+07
70.000,reset,1.591503000,1.626524175,1.624273942,-0.000000000,1.799924000,-9.595400e+07,-2.476369e+07,-2.564737e+07
70.500,reset,1.543526000,1.579121157,1.578679314,-0.000000000,1.799891000,-9.352400e+07,-2.361577e+07,-2.088155e+07
71.000,reset,1.496764000,1.531718117,1.533085223,0.000000000,1.799598000,-9.117800e+07,-2.248548e+07,-1.651665e+07
71.500,reset,1.451175000,1.485521259,1.488505675,0.000000000,1.799055000,-9.117800e+07,-2.137227e+07,-1.253771e+07
72.000,reset,1.405586000,1.440488864,1.444906143,0.000000000,1.798512000,-9.117800e+07,-2.025906e+07,-8.558776e+06
72.500,reset,1.359997000,1.395456470,1.401306612,0.000001000,1.797969000,-9.117800e+07,-1.914586e+07,-4.569653e+06
73.000,reset,1.314408000,1.350424070,1.357712174,0.000001000,1.797426000,-9.118000e+07,-1.803265e+07,-5.907153e+05
73.500,reset,1.268818000,1.305391675,1.314112642,0.000001000,1.796883000,-9.008400e+07,-1.691941e+07,3.388322e+06
74.000,reset,1.223776000,1.260358293,1.270512161,0.000002000,1.796047000,-8.603800e+07,-1.580644e+07,7.007929e+06
74.500,reset,1.180757000,1.215872779,1.227279965,0.000004000,1.794123000,-8.328800e+07,-1.469413e+07,9.266413e+06
75.000,reset,1.139113000,1.173409934,1.185390207,0.000019000,1.790628000,-8.150000e+07,-1.354595e+07,9.831959e+06
75.500,reset,1.098363000,1.132340025,1.144028979,0.000042000,1.786109000,-8.149800e+07,-1.237433e+07,9.289423e+06
76.000,reset,1.057614000,1.092175836,1.103007711,0.000064000,1.781590000,-7.974000e+07,-1.120272e+07,8.736601e+06
76.500,reset,1.017744000,1.052012640,1.061982301,0.000111000,1.775304000,-7.584000e+07,-9.974916e+06,6.452142e+06
77.000,reset,0.979824000,1.012756542,1.020970071,0.000265000,1.763949000,-7.259000e+07,-8.572609e+06,-3.832820e+05
77.500,reset,0.943529000,0.975537696,0.979632359,0.000615000,1.746131000,-7.254800e+07,-6.927829e+06,-1.232820e+07
78.000,reset,0.907255000,0.940065085,0.937364902,0.000972000,1.728165000,-6.685000e+07,-5.277136e+06,-2.436291e+07
78.500,reset,0.873830000,0.904616432,0.895073546,0.002829000,1.685546000,-6.397800e+07,-2.629135e+06,-4.788894e+07
79.000,reset,0.841841000,0.872515433,0.849885532,0.006315000,1.623517000,-5.608400e+07,8.188156e+05,-7.581823e+07
79.500,reset,0.813799000,0.842250408,0.803931885,0.032119000,1.428990000,-2.232000e+07,9.753716e+06,-1.915684e+07
80.000,decay,0.802639000,0.818675858,0.804220578,1.761794000,0.276621000,-2.228000e+06,4.297812e+07,-2.191846e+06
80.500,decay,0.801525000,0.824128059,0.801543077,1.766474000,0.260887000,-2.022000e+06,4.364691e+07,-2.017672e+06
81.000,decay,0.800514000,0.823348455,0.800516164,1.769797000,0.249004000,-1.846000e+06,4.415821e+07,-1.882109e+06
81.500,decay,0.799591000,0.822593105,0.799572945,1.772118000,0.239474000,-1.732000e+06,4.457444e+07,-1.744096e+06
82.000,decay,0.798725000,0.821878220,0.798718952,1.774060000,0.231265000,-1.616000e+06,4.493525e+07,-1.627602e+06
82.500,decay,0.797917000,0.821192624,0.797911199,1.775886000,0.224265000,-1.588000e+06,4.524286e+07,-1.560120e+06
83.000,decay,0.797123000,0.820538428,0.797136940,1.777583000,0.217517000,-1.438000e+06,4.554039e+07,-1.488908e+06
83.500,decay,0.796404000,0.819893196,0.796378546,1.778529000,0.212229000,-1.428000e+06,4.577976e+07,-1.396470e+06
84.000,decay,0.795690000,0.819293880,0.795705765,1.779488000,0.207006000,-1.314000e+06,4.601603e+07,-1.308916e+06
84.500,decay,0.795033000,0.818698014,0.795035542,1.780596000,0.202606000,-1.312000e+06,4.621335e+07,-1.282039e+06
85.000,charge,0.794377000,0.818139674,0.794391980,1.781705000,0.198205000,4.899280e+08,4.641068e+07,4.910900e+08
85.500,reset,1.039341000,0.817582339,1.039921981,0.000138000,1.778613000,5.151920e+08,-1.063632e+07,8.120777e+06
86.000,reset,1.296937000,1.034022839,1.043401389,0.000003000,1.797703000,5.070200e+08,-1.762732e+07,1.475643e+06
86.500,reset,1.550447000,1.288123341,1.297674821,0.000000000,1.799858000,5.034380e+08,-2.377971e+07,-2.160962e+07
87.000,reset,1.802166000,1.538557147,1.539642189,-0.000001000,1.800057000,6.235400e+07,-2.980358e+07,-4.659665e+07
87.500,reset,1.833343000,1.787264212,1.778867675,0.000000000,1.799988000,-9.735000e+07,-3.054558e+07,-4.978061e+07
88.000,reset,1.784668000,1.818070211,1.808452694,0.000000000,1.799989000,-9.720600e+07,-2.938247e+07,-4.490842e+07
88.500,reset,1.736065000,1.769976766,1.762213792,0.000000000,1.799989000,-9.713200e+07,-2.822104e+07,-4.004450e+07
89.000,reset,1.687499000,1.721954482,1.716042751,0.000000000,1.799989000,-9.603600e+07,-2.706049e+07,-3.518428e+07
89.500,reset,1.639481000,1.673968757,1.669906858,-0.000000000,1.799958000,-9.595400e+07,-2.591167e+07,-3.041222e+07
90.000,reset,1.591504000,1.626525163,1.624274892,-0.000000000,1.799924000,-9.595400e+07,-2.476371e+07,-2.564747e+07
90.500,reset,1.543527000,1.579122145,1.578680264,-0.000000000,1.799891000,-9.352400e+07,-2.361579e+07,-2.088165e+07
91.000,reset,1.496765000,1.531719105,1.533086173,0.000000000,1.799598000,-9.117800e+07,-2.248551e+07,-1.651675e+07
91.500,reset,1.451176000,1.485522247,1.488506625,0.000000000,1.799055000,-9.117800e+07,-2.137230e+07,-1.253781e+07
92.000,reset,1.405587000,1.440489852,1.444907093,0.000000000,1.798512000,-9.117800e+07,-2.025908e+07,-8.558876e+06
92.500,reset,1.359998000,1.395457458,1.401307562,0.000001000,1.797969000,-9.117800e+07,-1.914588e+07,-4.569753e+06
93.000,reset,1.314409000,1.350425058,1.357713124,0.000001000,1.797426000,-9.117800e+07,-1.803267e+07,-5.908154e+05
93.500,reset,1.268820000,1.305392663,1.314113592,0.000001000,1.796884000,-9.008400e+07,-1.691951e+07,3.389196e+06
94.000,reset,1.223778000,1.260360247,1.270514598,0.000002000,1.796047000,-8.604000e+07,-1.580649e+07,7.007729e+06
94.500,reset,1.180758000,1.215874755,1.227281865,0.000004000,1.794123000,-8.328800e+07,-1.469416e+07,9.266313e+06
95.000,reset,1.139114000,1.173410922,1.185391157,0.000019000,1.790628000,-8.149800e+07,-1.354597e+07,9.831859e+06
95.500,reset,1.098365000,1.132341013,1.144029929,0.000042000,1.786109000,-8.150000e+07,-1.237438e+07,9.289223e+06
96.000,reset,1.057615000,1.092177812,1.103009611,0.000064000,1.781590000,-7.974000e+07,-1.120274e+07,8.736501e+06
96.500,reset,1.017745000,1.052013628,1.061983250,0.000111000,1.775304000,-7.584000e+07,-9.974940e+06,6.452042e+06
97.000,reset,0.979825000,1.012757530,1.020971021,0.000265000,1.763949000,-7.259000e+07,-8.572632e+06,-3.833820e+05
97.500,reset,0.943530000,0.975538684,0.979633309,0.000615000,1.746132000,-7.254800e+07,-6.927897e+06,-1.232722e+07
98.000,reset,0.907256000,0.940066051,0.937366389,0.000972000,1.728166000,-6.685000e+07,-5.277204e+06,-2.436193e+07
98.500,reset,0.873831000,0.904617398,0.895075033,0.002829000,1.685548000,-6.397800e+07,-2.629246e+06,-4.788689e+07
99.000,reset,0.841842000,0.872516377,0.849887556,0.006315000,1.623520000,-5.608400e+07,8.186603e+05,-7.581511e+07
99.500,reset,0.813800000,0.842251330,0.803934446,0.032117000,1.429000000,-2.232200e+07,9.753274e+06,-1.916657e+07
100.000,decay,0.802639000,0.818676637,0.804216713,1.761794000,0.276622000,-2.228000e+06,4.297807e+07,-2.191905e+06
100.500,decay,0.801525000,0.824128037,0.801543047,1.766474000,0.260888000,-2.022000e+06,4.364687e+07,-2.017731e+06
101.000,decay,0.800514000,0.823348433,0.800516134,1.769797000,0.249004000,-1.846000e+06,4.415821e+07,-1.882109e+06
101.500,decay,0.799591000,0.822593105,0.799572945,1.772118000,0.239475000,-1.732000e+06,4.457440e+07,-1.744156e+06
102.000,decay,0.798725000,0.821878198,0.798718922,1.774060000,0.231265000,-1.616000e+06,4.493525e+07,-1.627602e+06
102.500,decay,0.797917000,0.821192624,0.797911199,1.775886000,0.224265000,-1.588000e+06,4.524286e+07,-1.560120e+06
103.000,decay,0.797123000,0.820538428,0.797136940,1.777582000,0.217518000,-1.438000e+06,4.554036e+07,-1.488838e+06
103.500,decay,0.796404000,0.819893179,0.796378581,1.778529000,0.212229000,-1.428000e+06,4.577976e+07,-1.396470e+06
104.000,decay,0.795690000,0.819293880,0.795705765,1.779488000,0.207006000,-1.314000e+06,4.601603e+07,-1.308916e+06
104.500,decay,0.795033000,0.818698014,0.795035542,1.780596000,0.202606000,-1.312000e+06,4.621335e+07,-1.282039e+06
105.000,charge,0.794377000,0.818139674,0.794391980,1.781705000,0.198206000,4.899280e+08,4.641063e+07,4.910824e+08
105.500,reset,1.039341000,0.817582317,1.039918198,0.000138000,1.778613000,5.151920e+08,-1.063632e+07,8.120777e+06
106.000,reset,1.296937000,1.034022839,1.043401389,0.000003000,1.797703000,5.070200e+08,-1.762732e+07,1.475643e+06
106.500,reset,1.550447000,1.288123341,1.297674821,0.000000000,1.799858000,5.034380e+08,-2.377971e+07,-2.160962e+07
107.000,reset,1.802166000,1.538557147,1.539642189,-0.000001000,1.800057000,6.235400e+07,-2.980358e+07,-4.659665e+07
107.500,reset,1.833343000,1.787264212,1.778867675,0.000000000,1.799988000,-9.735000e+07,-3.054558e+07,-4.978061e+07
108.000,reset,1.784668000,1.818070211,1.808452694,0.000000000,1.799989000,-9.720600e+07,-2.938247e+07,-4.490842e+07
108.500,reset,1.736065000,1.769976766,1.762213792,0.000000000,1.799989000,-9.713200e+07,-2.822104e+07,-4.004450e+07
