time_ns,current_a,power_w,spike_v
3.900000,-5.429999973e-12,9.773999952e-12,0.000000008
4.000000,-5.429999977e-12,9.773999959e-12,0.000000008
4.100000,-5.429999980e-12,9.773999965e-12,0.000000008
4.200000,-5.429999984e-12,9.773999971e-12,0.000000008
4.300000,-5.429999987e-12,9.773999977e-12,0.000000008
4.400000,-5.429999991e-12,9.773999984e-12,0.000000008
4.500000,-5.429999994e-12,9.773999990e-12,0.000000008
4.600000,-5.429999998e-12,9.773999996e-12,0.000000008
4.700000,-5.430000001e-12,9.774000002e-12,0.000000008
4.800000,-5.430000005e-12,9.774000009e-12,0.000000008
4.900000,-5.430000008e-12,9.774000015e-12,0.000000008
5.000000,-5.430000012e-12,9.774000021e-12,0.000000008
5.100000,-6.001096522e-04,1.080197374e-03,0.000042330
5.200000,-6.009555532e-04,1.081719996e-03,0.000047058
5.300000,-6.018812226e-04,1.083386201e-03,0.000069384
5.400000,-6.038960049e-04,1.087012809e-03,0.000331997
5.500000,-6.059107872e-04,1.090639417e-03,0.000594609
5.600000,-6.079255695e-04,1.094266025e-03,0.000857221
5.700000,-6.112640781e-04,1.100275341e-03,0.002570175
5.800000,-6.149205655e-04,1.106857018e-03,0.004631522
5.900000,-6.186693621e-04,1.113604852e-03,0.006982405
6.000000,-6.244142513e-04,1.123945652e-03,0.015594215
6.100000,-6.301591405e-04,1.134286453e-03,0.024206026
6.200000,-6.393604495e-04,1.150848809e-03,0.054126459
6.300000,-6.524562001e-04,1.174421160e-03,0.118295085
6.400000,-7.105094998e-04,1.278917100e-03,0.785913160
6.500000,-6.431901192e-04,1.157742214e-03,1.707689253
6.600000,-6.352234962e-04,1.143402293e-03,1.748941844
6.700000,-6.295362033e-04,1.133165166e-03,1.768810514
6.800000,-6.249537376e-04,1.124916728e-03,1.780417606
6.900000,-6.209973405e-04,1.117795213e-03,1.787856564
7.000000,-6.176651083e-04,1.111797195e-03,1.792379408
7.100000,-6.147251676e-04,1.106505302e-03,1.795126186
7.200000,-1.394574585e-05,2.510234253e-05,1.796029109
7.300000,-1.438494033e-05,2.589289259e-05,1.795724125
7.400000,-1.484076017e-05,2.671336831e-05,1.795366374
7.500000,-1.530338916e-05,2.754610049e-05,1.794996825
7.600000,-1.577741394e-05,2.839934509e-05,1.794579824
7.700000,-1.625515407e-05,2.925927732e-05,1.794145847
7.800000,-1.674793776e-05,3.014628796e-05,1.793653684
7.900000,-1.725041104e-05,3.105073987e-05,1.793124041
8.000000,-1.775288432e-05,3.195519178e-05,1.792594399
8.100000,-1.825535760e-05,3.285964368e-05,1.792064757
8.200000,-1.877863660e-05,3.380154588e-05,1.791426909
8.300000,-1.933770441e-05,3.480786794e-05,1.790602931
8.400000,-1.989677223e-05,3.581419001e-05,1.789778953
8.500000,-2.045584004e-05,3.682051207e-05,1.788954975
8.600000,-2.101490785e-05,3.782683413e-05,1.788130997
8.700000,-2.157397566e-05,3.883315620e-05,1.787307020
8.800000,-2.213304348e-05,3.983947826e-05,1.786483042
8.900000,-2.269211129e-05,4.084580032e-05,1.785659064
9.000000,-2.325117910e-05,4.185212238e-05,1.784835086
9.100000,-2.395508057e-05,4.311914503e-05,1.782900088
9.200000,-2.467754118e-05,4.441957413e-05,1.780822723
9.300000,-2.540000180e-05,4.572000323e-05,1.778745359
9.400000,-2.612246241e-05,4.702043233e-05,1.776667994
9.500000,-2.684492302e-05,4.832086143e-05,1.774590629
9.600000,-2.756738363e-05,4.962129053e-05,1.772513264
9.700000,-2.828984424e-05,5.092171963e-05,1.770435899
9.800000,-2.901230485e-05,5.222214873e-05,1.768358535
9.900000,-2.973476546e-05,5.352257783e-05,1.766281170
10.000000,-3.045722607e-05,5.482300693e-05,1.764203805
10.100000,-3.117968669e-05,5.612343603e-05,1.762126440
10.200000,-3.190214730e-05,5.742386513e-05,1.760049075
10.300000,-3.262460791e-05,5.872429423e-05,1.757971710
10.400000,-3.334706852e-05,6.002472333e-05,1.755894346
10.500000,-3.406952913e-05,6.132515243e-05,1.753816981
10.600000,-3.479198974e-05,6.262558153e-05,1.751739616
10.700000,-3.551445035e-05,6.392601063e-05,1.749662251
10.800000,-3.645960832e-05,6.562729498e-05,1.745398658
10.900000,-3.742308691e-05,6.736155643e-05,1.740955210
11.000000,-3.838656549e-05,6.909581788e-05,1.736511763
11.100000,-3.935004407e-05,7.083007933e-05,1.732068316
11.200000,-4.057735164e-05,7.303923295e-05,1.724471653
11.300000,-4.188680001e-05,7.539624002e-05,1.715893265
11.400000,-4.319624839e-05,7.775324710e-05,1.707314877
11.500000,-4.450569676e-05,8.011025418e-05,1.698736489
11.600000,-4.581514514e-05,8.246726125e-05,1.690158101
11.700000,-4.712459352e-05,8.482426833e-05,1.681579713
11.800000,-4.843404189e-05,8.718127540e-05,1.673001325
11.900000,-4.974349027e-05,8.953828248e-05,1.664422937
12.000000,-5.130669933e-05,9.235205880e-05,1.652535513
12.100000,-5.319318975e-05,9.574774156e-05,1.636432506
12.200000,-5.548170217e-05,9.986706390e-05,1.614661032
12.300000,-5.850448121e-05,1.053080662e-04,1.582536480
12.400000,-6.152726024e-05,1.107490684e-04,1.550411928
12.500000,-6.455003928e-05,1.161900707e-04,1.518287377
12.600000,-6.792181073e-05,1.222592593e-04,1.480953678
12.700000,-7.352785188e-05,1.323501334e-04,1.410525159
12.800000,-8.343295885e-05,1.501793259e-04,1.276200402
12.900000,-1.081949869e-04,1.947509765e-04,0.927389501
13.000000,-8.060530672e-05,1.450895521e-04,0.385460209
13.100000,-7.171332858e-05,1.290839914e-04,0.285840558
13.200000,-7.070916820e-05,1.272765028e-04,0.275332218
13.300000,-7.043441965e-05,1.267819554e-04,0.271867579
13.400000,-7.004439015e-05,1.260799023e-04,0.268576589
13.500000,-6.978868638e-05,1.256196355e-04,0.265696910
13.600000,-6.956983786e-05,1.252257081e-04,0.262930082
13.700000,-6.929353605e-05,1.247283649e-04,0.260301829
13.800000,-6.900886006e-05,1.242159481e-04,0.257693774
13.900000,-6.872418407e-05,1.237035313e-04,0.255085718
14.000000,-6.849614323e-05,1.232930578e-04,0.252794623
14.100000,-6.830591631e-05,1.229506494e-04,0.250715153
14.200000,-6.811568939e-05,1.226082409e-04,0.248635684
14.300000,-6.792546247e-05,1.222658324e-04,0.246556214
14.400000,-6.773523555e-05,1.219234240e-04,0.244476745
14.500000,-6.754610299e-05,1.215829854e-04,0.242469823
14.600000,-6.736171920e-05,1.212510946e-04,0.240777707
14.700000,-6.717733542e-05,1.209192037e-04,0.239085591
14.800000,-6.699295163e-05,1.205873129e-04,0.237393475
14.900000,-6.680856784e-05,1.202554221e-04,0.235701359
15.000000,-6.662418405e-05,1.199235313e-04,0.234009243
15.100000,-6.643980026e-05,1.195916405e-04,0.232317127
15.200000,-6.625541648e-05,1.192597497e-04,0.230625011
15.300000,-6.607103269e-05,1.189278588e-04,0.228932895
15.400000,-6.593058647e-05,1.186750556e-04,0.227572705
15.500000,-6.580781384e-05,1.184540649e-04,0.226346029
15.600000,-6.568504121e-05,1.182330742e-04,0.225119354
15.700000,-6.556226858e-05,1.180120834e-04,0.223892679
15.800000,-6.543949595e-05,1.177910927e-04,0.222666004
15.900000,-6.531672332e-05,1.175701020e-04,0.221439329
16.000000,-6.519395069e-05,1.173491112e-04,0.220212654
16.100000,-6.507117806e-05,1.171281205e-04,0.218985978
16.200000,-6.494840543e-05,1.169071298e-04,0.217759303
16.300000,-6.482563279e-05,1.166861390e-04,0.216532628
16.400000,-6.470286016e-05,1.164651483e-04,0.215305953
16.500000,-6.458008753e-05,1.162441576e-04,0.214079278
16.600000,-6.445731490e-05,1.160231668e-04,0.212852603
16.700000,-6.434627591e-05,1.158232966e-04,0.211827535
16.800000,-6.424281738e-05,1.156370713e-04,0.210932716
16.900000,-6.413935885e-05,1.154508459e-04,0.210037897
17.000000,-6.403590032e-05,1.152646206e-04,0.209143077
17.100000,-6.393244180e-05,1.150783952e-04,0.208248258
17.200000,-6.382898327e-05,1.148921699e-04,0.207353439
17.300000,-6.372552474e-05,1.147059445e-04,0.206458620
17.400000,-6.362206621e-05,1.145197192e-04,0.205563800
17.500000,-6.351860769e-05,1.143334938e-04,0.204668981
17.600000,-6.341514916e-05,1.141472685e-04,0.203774162
17.700000,-6.331169063e-05,1.139610431e-04,0.202879343
17.800000,-6.320823210e-05,1.137748178e-04,0.201984523
17.900000,-6.310477358e-05,1.135885924e-04,0.201089704
18.000000,-6.300131505e-05,1.134023671e-04,0.200194885
18.100000,-6.289785652e-05,1.132161417e-04,0.199300065
18.200000,-6.279439799e-05,1.130299164e-04,0.198405246
18.300000,-6.269093947e-05,1.128436910e-04,0.197510427
18.400000,-6.258748094e-05,1.126574657e-04,0.196615608
18.500000,-6.248402241e-05,1.124712403e-04,0.195720788
18.600000,-6.238056389e-05,1.122850150e-04,0.194825969
18.700000,-6.229698458e-05,1.121345722e-04,0.194086688
18.800000,-6.222983022e-05,1.120136944e-04,0.193475918
18.900000,-6.216267586e-05,1.118928165e-04,0.192865147
19.000000,-6.209552150e-05,1.117719387e-04,0.192254377
19.100000,-6.202836714e-05,1.116510609e-04,0.191643607
19.200000,-6.196121279e-05,1.115301830e-04,0.191032837
19.300000,-6.189405843e-05,1.114093052e-04,0.190422067
19.400000,-6.182690407e-05,1.112884273e-04,0.189811297
19.500000,-6.175974971e-05,1.111675495e-04,0.189200527
19.600000,-6.169259536e-05,1.110466716e-04,0.188589757
19.700000,-6.162544100e-05,1.109257938e-04,0.187978986
19.800000,-6.155828664e-05,1.108049160e-04,0.187368216
19.900000,-6.149113228e-05,1.106840381e-04,0.186757446
20.000000,-6.142397792e-05,1.105631603e-04,0.186146676
20.100000,-6.135682357e-05,1.104422824e-04,0.185535906
20.200000,-6.128966921e-05,1.103214046e-04,0.184925136
20.300000,-6.122251485e-05,1.102005267e-04,0.184314366
20.400000,-6.115536049e-05,1.100796489e-04,0.183703596
20.500000,-6.108820613e-05,1.099587710e-04,0.183092825
20.600000,-6.102105178e-05,1.098378932e-04,0.182482055
20.700000,-6.095389742e-05,1.097170154e-04,0.181871285
20.800000,-6.088674306e-05,1.095961375e-04,0.181260515
20.900000,-6.081958870e-05,1.094752597e-04,0.180649745
21.000000,-6.075243435e-05,1.093543818e-04,0.180038975
21.100000,-6.068527999e-05,1.092335040e-04,0.179428205
21.200000,-6.062452461e-05,1.091241443e-04,0.178916006
21.300000,-6.056849135e-05,1.090232844e-04,0.178476549
21.400000,-6.051245810e-05,1.089224246e-04,0.178037091
21.500000,-6.045642485e-05,1.088215647e-04,0.177597634
21.600000,-6.040039160e-05,1.087207049e-04,0.177158176
21.700000,-6.034435835e-05,1.086198450e-04,0.176718719
21.800000,-6.028832510e-05,1.085189852e-04,0.176279261
21.900000,-6.023229185e-05,1.084181253e-04,0.175839804
22.000000,-6.017625860e-05,1.083172655e-04,0.175400346
22.100000,-6.012022535e-05,1.082164056e-04,0.174960889
22.200000,-6.006419209e-05,1.081155458e-04,0.174521431
22.300000,-6.000815884e-05,1.080146859e-04,0.174081973
22.400000,-5.995212559e-05,1.079138261e-04,0.173642516
22.500000,-5.989609234e-05,1.078129662e-04,0.173203058
22.600000,-5.984005909e-05,1.077121064e-04,0.172763601
22.700000,-5.978402584e-05,1.076112465e-04,0.172324143
22.800000,-5.972799259e-05,1.075103867e-04,0.171884686
22.900000,-5.967195934e-05,1.074095268e-04,0.171445228
23.000000,-5.961592609e-05,1.073086670e-04,0.171005771
23.100000,-5.955989284e-05,1.072078071e-04,0.170566313
23.200000,-5.950385958e-05,1.071069473e-04,0.170126856
23.300000,-5.944782633e-05,1.070060874e-04,0.169687398
23.400000,-5.939179308e-05,1.069052275e-04,0.169247941
23.500000,-5.933575983e-05,1.068043677e-04,0.168808483
23.600000,-5.927972658e-05,1.067035078e-04,0.168369026
23.700000,-5.922369333e-05,1.066026480e-04,0.167929568
23.800000,-5.916766008e-05,1.065017881e-04,0.167490111
23.900000,-5.911162683e-05,1.064009283e-04,0.167050653
24.000000,-5.905559358e-05,1.063000684e-04,0.166611196
24.100000,-5.899956033e-05,1.061992086e-04,0.166171738
24.200000,-5.894352707e-05,1.060983487e-04,0.165732281
24.300000,-5.888749382e-05,1.059974889e-04,0.165292823
24.400000,-5.883146057e-05,1.058966290e-04,0.164853366
24.500000,-5.877542732e-05,1.057957692e-04,0.164413908
24.600000,-5.871939407e-05,1.056949093e-04,0.163974451
24.700000,-5.866336082e-05,1.055940495e-04,0.163534993
24.800000,-5.860732757e-05,1.054931896e-04,0.163095536
24.900000,-5.855129432e-05,1.053923298e-04,0.162656078
25.000000,-5.849526107e-05,1.052914699e-04,0.162216621
25.100000,-6.743681080e-04,1.213862594e-03,0.313585865
25.200000,-6.472883621e-04,1.165119052e-03,1.679231650
25.300000,-6.376384075e-04,1.147749133e-03,1.737896936
25.400000,-6.312963232e-04,1.136333382e-03,1.763798098
25.500000,-6.263203228e-04,1.127376581e-03,1.777630012
25.600000,-6.223250852e-04,1.120185153e-03,1.785604531
25.700000,-6.188876614e-04,1.113997790e-03,1.790475997
25.800000,-6.157344143e-04,1.108321946e-03,1.794198737
25.900000,-6.131710045e-04,1.103707808e-03,1.796059762
26.000000,-6.107335813e-04,1.099320446e-03,1.797681658
26.100000,-6.087534149e-04,1.095756147e-03,1.798435662
26.200000,-6.067732485e-04,1.092191847e-03,1.799189665
26.300000,-6.052678369e-04,1.089482107e-03,1.799546192
26.400000,-6.040127951e-04,1.087223031e-03,1.799693104
26.500000,-6.027577532e-04,1.084963956e-03,1.799840016
26.600000,-6.017862514e-04,1.083215253e-03,1.799949871
26.700000,-6.011069042e-04,1.081992428e-03,1.800021543
26.800000,-6.004275569e-04,1.080769602e-03,1.800093215
26.900000,-6.001841321e-04,1.080331438e-03,1.800082445
27.000000,-6.000889283e-04,1.080160071e-03,1.800043644
27.100000,-5.999937245e-04,1.079988704e-03,1.800004842
27.200000,-8.504378144e-09,1.530788066e-08,1.799989760
27.300000,-8.417622125e-09,1.515171982e-08,1.799988295
27.400000,-8.402049539e-09,1.512368917e-08,1.799988350
27.500000,-8.394163795e-09,1.510949483e-08,1.799988381
27.600000,-8.409563678e-09,1.513721462e-08,1.799988318
27.700000,-8.433200370e-09,1.517976067e-08,1.799988221
27.800000,-1.508912168e-08,2.716041902e-08,1.799988326
27.900000,-2.640025154e-08,4.752045278e-08,1.799988573
28.000000,-3.771138141e-08,6.788048654e-08,1.799988819
28.100000,-4.902251128e-08,8.824052030e-08,1.799989066
28.200000,-7.577749350e-08,1.363994883e-07,1.799989227
28.300000,-1.349933298e-07,2.429879936e-07,1.799989207
28.400000,-1.942091661e-07,3.495764990e-07,1.799989187
28.500000,-2.534250024e-07,4.561650043e-07,1.799989168
28.600000,-3.126408387e-07,5.627535097e-07,1.799989148
28.700000,-3.718566750e-07,6.693420151e-07,1.799989128
28.800000,-4.310725113e-07,7.759305204e-07,1.799989108
28.900000,-4.902883476e-07,8.825190258e-07,1.799989088
29.000000,-5.495041839e-07,9.891075311e-07,1.799989068
29.100000,-6.838375613e-07,1.230907610e-06,1.799983600
29.200000,-8.378982371e-07,1.508216827e-06,1.799976700
29.300000,-9.919589130e-07,1.785526043e-06,1.799969801
29.400000,-1.146019589e-06,2.062835260e-06,1.799962901
29.500000,-1.300080265e-06,2.340144476e-06,1.799956001
29.600000,-1.454140940e-06,2.617453693e-06,1.799949102
29.700000,-1.608201616e-06,2.894762909e-06,1.799942202
29.800000,-1.762262292e-06,3.172072126e-06,1.799935303
29.900000,-1.916322968e-06,3.449381342e-06,1.799928403
30.000000,-2.070383644e-06,3.726690559e-06,1.799921504
30.100000,-2.224444320e-06,4.003999775e-06,1.799914604
30.200000,-2.378504995e-06,4.281308992e-06,1.799907704
30.300000,-2.532565671e-06,4.558618208e-06,1.799900805
30.400000,-2.686626347e-06,4.835927425e-06,1.799893905
30.500000,-2.840687023e-06,5.113236641e-06,1.799887006
30.600000,-2.994747699e-06,5.390545858e-06,1.799880106
30.700000,-3.148808375e-06,5.667855074e-06,1.799873207
30.800000,-3.431560915e-06,6.176809647e-06,1.799784185
30.900000,-3.761612960e-06,6.770903327e-06,1.799664980
31.000000,-4.091665004e-06,7.364997008e-06,1.799545775
31.100000,-4.421717049e-06,7.959090688e-06,1.799426570
31.200000,-4.751769094e-06,8.553184368e-06,1.799307365
31.300000,-5.081821138e-06,9.147278049e-06,1.799188159
31.400000,-5.411873183e-06,9.741371729e-06,1.799068954
31.500000,-5.741925227e-06,1.033546541e-05,1.798949749
31.600000,-6.071977272e-06,1.092955909e-05,1.798830544
31.700000,-6.402029317e-06,1.152365277e-05,1.798711339
31.800000,-6.732081361e-06,1.211774645e-05,1.798592134
31.900000,-7.062133406e-06,1.271184013e-05,1.798472929
32.000000,-7.392185451e-06,1.330593381e-05,1.798353724
32.100000,-7.722237495e-06,1.390002749e-05,1.798234519
32.200000,-8.052289540e-06,1.449412117e-05,1.798115314
32.300000,-8.382341585e-06,1.508821485e-05,1.797996109
32.400000,-8.712393629e-06,1.568230853e-05,1.797876904
32.500000,-9.042445674e-06,1.627640221e-05,1.797757699
32.600000,-9.372497719e-06,1.687049589e-05,1.797638494
32.700000,-9.702549763e-06,1.746458957e-05,1.797519289
32.800000,-1.003260181e-05,1.805868325e-05,1.797400084
32.900000,-1.036265385e-05,1.865277693e-05,1.797280879
33.000000,-1.069270590e-05,1.924687061e-05,1.797161674
33.100000,-1.102275794e-05,1.984096430e-05,1.797042469
33.200000,-1.135280999e-05,2.043505798e-05,1.796923264
33.300000,-1.168286203e-05,2.102915166e-05,1.796804059
33.400000,-1.201291408e-05,2.162324534e-05,1.796684853
33.500000,-1.234296612e-05,2.221733902e-05,1.796565648
33.600000,-1.267301816e-05,2.281143270e-05,1.796446443
33.700000,-1.300307021e-05,2.340552638e-05,1.796327238
33.800000,-1.333312225e-05,2.399962006e-05,1.796208033
33.900000,-1.366317430e-05,2.459371374e-05,1.796088828
34.000000,-1.399322634e-05,2.518780742e-05,1.795969623
34.100000,-1.441938631e-05,2.595489535e-05,1.795647010
34.200000,-1.489673392e-05,2.681412105e-05,1.795216062
34.300000,-1.537408153e-05,2.767334675e-05,1.794785113
34.400000,-1.585142913e-05,2.853257244e-05,1.794354164
34.500000,-1.632877674e-05,2.939179814e-05,1.793923215
34.600000,-1.680612435e-05,3.025102383e-05,1.793492266
34.700000,-1.728347196e-05,3.111024953e-05,1.793061317
34.800000,-1.776081957e-05,3.196947523e-05,1.792630368
34.900000,-1.831340088e-05,3.296412158e-05,1.791800394
35.000000,-1.889864167e-05,3.401755501e-05,1.790797200
35.100000,-1.948388247e-05,3.507098845e-05,1.789794005
35.200000,-2.006912327e-05,3.612442189e-05,1.788790811
35.300000,-2.065436407e-05,3.717785533e-05,1.787787617
35.400000,-2.123960487e-05,3.823128877e-05,1.786784422
35.500000,-2.182484567e-05,3.928472221e-05,1.785781228
35.600000,-2.241008647e-05,4.033815564e-05,1.784778034
35.700000,-2.299532727e-05,4.139158908e-05,1.783774839
35.800000,-2.358056807e-05,4.244502252e-05,1.782771645
35.900000,-2.416580887e-05,4.349845596e-05,1.781768451
36.000000,-2.475104967e-05,4.455188940e-05,1.780765256
36.100000,-2.533629047e-05,4.560532284e-05,1.779762062
36.200000,-2.592153126e-05,4.665875628e-05,1.778758868
36.300000,-2.650677206e-05,4.771218971e-05,1.777755673
36.400000,-2.709201286e-05,4.876562315e-05,1.776752479
36.500000,-2.778248522e-05,5.000847339e-05,1.774968351
36.600000,-2.850145073e-05,5.130261131e-05,1.772972772
36.700000,-2.922041624e-05,5.259674923e-05,1.770977193
36.800000,-2.993938175e-05,5.389088714e-05,1.768981615
36.900000,-3.065834726e-05,5.518502506e-05,1.766986036
37.000000,-3.143466881e-05,5.658240385e-05,1.764418263
37.100000,-3.234780274e-05,5.822604493e-05,1.760485626
37.200000,-3.326093667e-05,5.986968601e-05,1.756552988
37.300000,-3.417407060e-05,6.151332709e-05,1.752620351
37.400000,-3.508720454e-05,6.315696817e-05,1.748687714
37.500000,-3.600033847e-05,6.480060924e-05,1.744755076
37.600000,-3.691347240e-05,6.644425032e-05,1.740822439
37.700000,-3.782660633e-05,6.808789140e-05,1.736889801
37.800000,-3.873974027e-05,6.973153248e-05,1.732957164
37.900000,-3.965287420e-05,7.137517356e-05,1.729024527
38.000000,-4.056600813e-05,7.301881463e-05,1.725091889
38.100000,-4.156957927e-05,7.482524268e-05,1.720133683
38.200000,-4.277227334e-05,7.699009200e-05,1.712917397
38.300000,-4.397496740e-05,7.915494132e-05,1.705701112
38.400000,-4.524985622e-05,8.144974120e-05,1.697555151
38.500000,-4.694666182e-05,8.450399127e-05,1.683976027
38.600000,-4.864346742e-05,8.755824135e-05,1.670396903
38.700000,-5.034027302e-05,9.061249143e-05,1.656817780
38.800000,-5.203707861e-05,9.366674151e-05,1.643238656
38.900000,-5.373388421e-05,9.672099158e-05,1.629659532
39.000000,-5.543068981e-05,9.977524166e-05,1.616080409
39.100000,-5.777171817e-05,1.039890927e-04,1.593601110
39.200000,-6.080504280e-05,1.094490770e-04,1.561221823
39.300000,-6.494381194e-05,1.168988615e-04,1.512889301
39.400000,-6.908258107e-05,1.243486459e-04,1.464556779
39.500000,-7.412359050e-05,1.334224629e-04,1.402512050
39.600000,-8.420678506e-05,1.515722131e-04,1.265307685
39.700000,-1.102209530e-04,1.983977154e-04,0.899091537
39.800000,-7.953841751e-05,1.431691515e-04,0.373336643
39.900000,-7.160592866e-05,1.288906716e-04,0.284676428
40.000000,-7.069557753e-05,1.272520396e-04,0.275098996
40.100000,-7.041467270e-05,1.267464109e-04,0.271698561
40.200000,-7.004031814e-05,1.260725727e-04,0.268415135
40.300000,-6.976211774e-05,1.255718119e-04,0.265495046
40.400000,-6.954095701e-05,1.251737226e-04,0.262781584
40.500000,-6.928242052e-05,1.247083569e-04,0.260144153
40.600000,-6.900125307e-05,1.242022555e-04,0.257552759
40.700000,-6.872008562e-05,1.236961541e-04,0.254961365
40.800000,-6.847774168e-05,1.232599350e-04,0.252594775
40.900000,-6.828860613e-05,1.229194910e-04,0.250536281
41.000000,-6.809947058e-05,1.225790470e-04,0.248477787
41.100000,-6.791033503e-05,1.222386030e-04,0.246419293
41.200000,-6.772119947e-05,1.218981591e-04,0.244360800
41.300000,-6.753285271e-05,1.215591349e-04,0.242392832
41.400000,-6.734671776e-05,1.212240920e-04,0.240678704
41.500000,-6.716058281e-05,1.208890491e-04,0.238964576
41.600000,-6.697444786e-05,1.205540062e-04,0.237250449
41.700000,-6.678831292e-05,1.202189632e-04,0.235536321
41.800000,-6.660217797e-05,1.198839203e-04,0.233822193
41.900000,-6.641604302e-05,1.195488774e-04,0.232108066
42.000000,-6.622990807e-05,1.192138345e-04,0.230393938
42.100000,-6.606631008e-05,1.189193582e-04,0.228851743
42.200000,-6.594107977e-05,1.186939436e-04,0.227602252
42.300000,-6.581584946e-05,1.184685290e-04,0.226352760
42.400000,-6.569061915e-05,1.182431145e-04,0.225103269
42.500000,-6.556538884e-05,1.180176999e-04,0.223853777
42.600000,-6.544015852e-05,1.177922853e-04,0.222604286
42.700000,-6.531492821e-05,1.175668708e-04,0.221354794
42.800000,-6.518969790e-05,1.173414562e-04,0.220105303
42.900000,-6.506446759e-05,1.171160417e-04,0.218855812
43.000000,-6.493923727e-05,1.168906271e-04,0.217606320
43.100000,-6.481400696e-05,1.166652125e-04,0.216356829
43.200000,-6.468877665e-05,1.164397980e-04,0.215107337
43.300000,-6.456354634e-05,1.162143834e-04,0.213857846
43.400000,-6.445334546e-05,1.160160218e-04,0.212882483
43.500000,-6.434497952e-05,1.158209631e-04,0.211940589
43.600000,-6.423661357e-05,1.156259044e-04,0.210998694
43.700000,-6.412824762e-05,1.154308457e-04,0.210056800
43.800000,-6.401988167e-05,1.152357870e-04,0.209114906
43.900000,-6.391151572e-05,1.150407283e-04,0.208173011
44.000000,-6.380314977e-05,1.148456696e-04,0.207231117
44.100000,-6.369478383e-05,1.146506109e-04,0.206289223
44.200000,-6.358641788e-05,1.144555522e-04,0.205347328
44.300000,-6.347805193e-05,1.142604935e-04,0.204405434
44.400000,-6.336968598e-05,1.140654348e-04,0.203463539
44.500000,-6.326132003e-05,1.138703761e-04,0.202521645
44.600000,-6.315295409e-05,1.136753174e-04,0.201579751
44.700000,-6.304458814e-05,1.134802586e-04,0.200637856
44.800000,-6.293622219e-05,1.132851999e-04,0.199695962
44.900000,-6.282785624e-05,1.130901412e-04,0.198754067
45.000000,-6.271949029e-05,1.128950825e-04,0.197812173
45.100000,-6.853255326e-04,1.233585959e-03,0.446000772
45.200000,-6.456873673e-04,1.162237261e-03,1.691245116
45.300000,-6.368279673e-04,1.146290341e-03,1.741639782
45.400000,-6.306561555e-04,1.135181080e-03,1.765674172
45.500000,-6.258709853e-04,1.126567774e-03,1.778620126
45.600000,-6.219401096e-04,1.119492197e-03,1.785999891
45.700000,-6.185013413e-04,1.113302414e-03,1.791024828
45.800000,-6.154413559e-04,1.107794441e-03,1.794422397
45.900000,-6.128844718e-04,1.103192049e-03,1.796308410
46.000000,-6.104895724e-04,1.098881230e-03,1.797707745
46.100000,-6.084714668e-04,1.095248640e-03,1.798598888
46.200000,-6.067376935e-04,1.092127848e-03,1.799106547
46.300000,-6.050039202e-04,1.089007056e-03,1.799614205
46.400000,-6.038207547e-04,1.086877358e-03,1.799779807
